Quote ID,Quote time,Expired Time,Cost
5137700882591,2022-05-11,2022-06-10,41529
4814016143202,2021-05-14,2021-06-13,46075
9595097002484,2019-01-26,2019-02-25,11906
5837917295077,2020-09-27,2020-10-27,39194
1104882521185,2021-09-13,2021-10-13,15604
5821756685984,2018-08-07,2018-09-06,18841
0252748414537,2020-06-12,2020-07-12,31809
4830742920498,2019-02-05,2019-03-07,42955
0484757725438,2020-08-03,2020-09-02,8743
6099464604965,2019-03-27,2019-04-26,34417
5719550442745,2018-02-26,2018-03-28,21789
8961274563320,2018-05-04,2018-06-03,14707
4587820665740,2020-12-22,2021-01-21,20782
7242001454205,2020-02-23,2020-03-24,47556
3796599387680,2019-03-27,2019-04-26,6575
1507488708484,2020-05-11,2020-06-10,16644
7592441199915,2018-11-06,2018-12-06,19808
3420612291424,2021-12-15,2022-01-14,23222
1659894174008,2021-08-07,2021-09-06,8309
0562378375673,2020-08-26,2020-09-25,32931
5105924571553,2019-06-01,2019-07-01,20252
9974291761302,2020-09-05,2020-10-05,31576
6989665474965,2022-01-30,2022-03-01,26623
5308710786456,2020-08-18,2020-09-17,16326
4236224971802,2019-07-27,2019-08-26,6361
6936964646388,2018-03-04,2018-04-03,26058
9020428950023,2021-06-20,2021-07-20,34790
7132236394158,2019-02-09,2019-03-11,46684
8427219929403,2022-11-11,2022-12-11,15440
0457807103395,2018-02-19,2018-03-21,14126
6780273624380,2019-04-08,2019-05-08,37160
4633840074793,2019-12-24,2020-01-23,15274
8285661870144,2020-11-01,2020-12-01,27722
9984965611154,2019-11-08,2019-12-08,6766
2743530829526,2021-09-12,2021-10-12,9167
8581591723865,2022-08-13,2022-09-12,37717
7498076585119,2021-12-19,2022-01-18,16596
9178852743923,2019-10-02,2019-11-01,26884
5569559878881,2018-06-27,2018-07-27,19381
3128370658830,2020-02-13,2020-03-14,36829
2383981707471,2019-01-15,2019-02-14,18128
4939627708265,2021-07-22,2021-08-21,32115
4322000832754,2021-01-03,2021-02-02,11504
0164471106347,2021-08-23,2021-09-22,13083
6130980332090,2019-06-11,2019-07-11,32126
7757300670381,2021-07-21,2021-08-20,49247
3335626619822,2021-12-01,2021-12-31,30342
1834478854143,2018-02-05,2018-03-07,19377
4414357728375,2020-06-19,2020-07-19,46378
8986301589517,2021-10-08,2021-11-07,25482
8688994514899,2020-03-13,2020-04-12,30040
9883001300062,2020-08-04,2020-09-03,41781
9294281688946,2021-10-20,2021-11-19,13998
4614411596401,2020-03-23,2020-04-22,35300
3896967290489,2019-06-14,2019-07-14,13444
8351392135729,2020-08-19,2020-09-18,14430
2616739863106,2021-01-03,2021-02-02,39665
3844693587427,2020-07-23,2020-08-22,23851
0749269490411,2021-03-05,2021-04-04,10599
0278012504667,2020-03-26,2020-04-25,5712
9881149291167,2022-04-03,2022-05-03,45288
7052861876990,2021-06-01,2021-07-01,23482
9277119205263,2018-12-07,2019-01-06,23602
6918403020058,2022-02-01,2022-03-03,19712
2073545739900,2019-04-07,2019-05-07,37075
1484554539862,2018-04-03,2018-05-03,38810
3288859683965,2020-04-11,2020-05-11,49486
4168393908238,2022-09-06,2022-10-06,12215
5530838601162,2021-03-15,2021-04-14,25485
3792426489725,2018-11-06,2018-12-06,47827
0455211931894,2022-01-01,2022-01-31,15712
3829873718327,2018-09-08,2018-10-08,23269
1436909595009,2021-05-26,2021-06-25,21900
0678480923753,2019-04-04,2019-05-04,19681
6213598863467,2021-05-02,2021-06-01,24349
7649739459111,2022-06-26,2022-07-26,13571
3117529727510,2022-03-11,2022-04-10,29312
0951854996547,2021-01-03,2021-02-02,31259
6664461226917,2019-03-21,2019-04-20,15882
0319531142050,2022-09-02,2022-10-02,12768
0676306664552,2021-07-26,2021-08-25,24763
9812526517808,2022-01-10,2022-02-09,48321
7399382602951,2019-08-22,2019-09-21,38524
9619328224565,2020-09-28,2020-10-28,47199
8401718775082,2022-07-20,2022-08-19,47722
9676060778749,2022-08-23,2022-09-22,23224
9723231270578,2021-03-21,2021-04-20,28511
3783726005579,2018-05-04,2018-06-03,26744
6895948495230,2020-03-22,2020-04-21,47420
4973263822336,2019-04-17,2019-05-17,11973
3051998731312,2022-10-06,2022-11-05,6362
1117323379931,2021-08-30,2021-09-29,10358
2254141163386,2022-03-22,2022-04-21,22843
5942482561134,2018-11-08,2018-12-08,20335
6660813646969,2021-01-04,2021-02-03,21048
4656495581072,2020-04-25,2020-05-25,49397
2564164641175,2018-08-12,2018-09-11,21069
5538574233821,2020-10-23,2020-11-22,5051
9482217300523,2018-08-01,2018-08-31,36841
5517041545490,2019-03-27,2019-04-26,20971
0510751284265,2021-07-01,2021-07-31,21467
8677058764103,2019-07-30,2019-08-29,34854
7645788395158,2018-07-10,2018-08-09,6634
5229468914574,2021-07-12,2021-08-11,17451
5707757098391,2022-03-18,2022-04-17,39380
2474258911827,2018-04-11,2018-05-11,22154
6535449489962,2021-12-06,2022-01-05,6609
4932442994110,2019-12-08,2020-01-07,49473
0742105397509,2018-11-09,2018-12-09,44365
2846090655106,2019-05-11,2019-06-10,12953
3428754019678,2020-08-21,2020-09-20,28558
3874275471868,2019-02-19,2019-03-21,44200
8604904359367,2022-06-01,2022-07-01,30482
2091843778711,2020-12-12,2021-01-11,31174
8153831583845,2022-03-10,2022-04-09,21471
9178012592019,2020-11-15,2020-12-15,15317
7258071885276,2020-10-30,2020-11-29,29274
8817780460052,2018-04-02,2018-05-02,34682
2099744193527,2022-02-23,2022-03-25,49616
1814286172530,2018-11-02,2018-12-02,11086
9422471414482,2018-09-12,2018-10-12,48731
7106312041656,2020-10-17,2020-11-16,11441
0495146248179,2021-12-18,2022-01-17,15515
4574951232804,2022-03-25,2022-04-24,17554
6823527875494,2018-05-25,2018-06-24,16992
9576607216836,2022-10-29,2022-11-28,47264
8042338388155,2021-04-01,2021-05-01,19527
3812687457698,2020-07-25,2020-08-24,14666
5161633975181,2020-06-30,2020-07-30,31031
8737894640761,2020-08-17,2020-09-16,17692
8802698316119,2022-06-07,2022-07-07,38977
3797323775391,2019-07-26,2019-08-25,48045
0228945283450,2022-05-01,2022-05-31,36275
3278074457489,2022-03-22,2022-04-21,19541
5601566885978,2021-10-21,2021-11-20,21095
4621612877758,2019-02-21,2019-03-23,6219
9257431101085,2021-10-15,2021-11-14,38344
3875964796606,2021-06-21,2021-07-21,49278
2144439883785,2019-02-19,2019-03-21,17192
7816118218847,2021-12-28,2022-01-27,39215
9923720385367,2020-10-12,2020-11-11,12874
4887905072761,2020-07-20,2020-08-19,41226
9915444711126,2021-01-20,2021-02-19,5452
8732586794531,2019-04-28,2019-05-28,14445
7425159759884,2020-12-02,2021-01-01,31132
4434356694433,2022-01-02,2022-02-01,28544
8001115441544,2021-10-27,2021-11-26,45724
6957595876296,2019-06-22,2019-07-22,6136
1061122589698,2019-04-05,2019-05-05,43757
9141110226674,2020-10-17,2020-11-16,33166
4076939663377,2022-08-16,2022-09-15,11926
0797486757596,2022-11-03,2022-12-03,19225
3407959131484,2019-10-02,2019-11-01,27646
6754525804295,2020-07-15,2020-08-14,41308
7982831197292,2020-01-01,2020-01-31,41846
2035911201367,2022-06-07,2022-07-07,13287
2334105325828,2018-06-09,2018-07-09,15043
4587115682971,2022-04-13,2022-05-13,33810
8580608397488,2019-01-10,2019-02-09,23681
9018477319410,2020-10-13,2020-11-12,43228
1960641803547,2021-04-12,2021-05-12,27667
2218089997205,2021-04-02,2021-05-02,22095
6362422477803,2021-09-14,2021-10-14,36868
8485555179753,2021-07-04,2021-08-03,44793
3801143407049,2018-01-08,2018-02-07,7692
3685300318139,2020-09-15,2020-10-15,19267
5847504138809,2020-05-21,2020-06-20,46487
9850742664791,2021-12-11,2022-01-10,31969
7059355796017,2020-11-02,2020-12-02,45862
5797037186597,2022-04-04,2022-05-04,40465
5583894140137,2019-03-12,2019-04-11,16138
3908603111116,2021-02-25,2021-03-27,26746
2414838414058,2021-03-23,2021-04-22,42581
7970612895970,2021-04-05,2021-05-05,10896
4591242954887,2020-05-26,2020-06-25,40726
2539772556593,2020-08-02,2020-09-01,9781
6862108570342,2018-05-27,2018-06-26,37635
4684279953876,2018-06-21,2018-07-21,16631
4069887640774,2021-09-07,2021-10-07,30631
8110849598292,2019-05-04,2019-06-03,12796
3854837753472,2018-08-24,2018-09-23,8674
4191182767358,2021-04-15,2021-05-15,38056
7987825487731,2022-04-26,2022-05-26,23902
0722690986692,2018-10-24,2018-11-23,43583
6172340746284,2018-06-04,2018-07-04,49298
5980188649275,2021-12-07,2022-01-06,40519
7857449276540,2021-10-22,2021-11-21,36059
7413977288341,2022-11-29,2022-12-29,48042
7956926279835,2018-03-20,2018-04-19,45692
2925917859610,2020-03-15,2020-04-14,29802
4282647030589,2021-01-18,2021-02-17,9128
7155175418082,2019-06-17,2019-07-17,16096
2283441460239,2021-11-21,2021-12-21,29050
5718853059513,2022-08-17,2022-09-16,10785
3626530669684,2020-05-19,2020-06-18,8449
0493160341432,2021-04-01,2021-05-01,45697
8568404005554,2021-07-04,2021-08-03,14211
7085551984989,2019-04-30,2019-05-30,40616
4932442365705,2021-05-21,2021-06-20,8818
9152620134557,2018-06-26,2018-07-26,49065
3427521435147,2021-12-19,2022-01-18,33990
7761314000621,2021-12-04,2022-01-03,45905
7817941862771,2021-09-05,2021-10-05,24670
0828816586651,2019-09-24,2019-10-24,21719
3034546926828,2020-07-31,2020-08-30,24478
9097216738149,2020-04-12,2020-05-12,49822
5097179790264,2022-06-09,2022-07-09,24235
2170388017087,2019-09-22,2019-10-22,18017
5396994698589,2022-10-02,2022-11-01,34476
9050366356083,2019-01-08,2019-02-07,33015
0304446943083,2022-08-31,2022-09-30,10156
9735682322812,2020-12-20,2021-01-19,7460
6294434061834,2022-09-29,2022-10-29,40093
4629619305014,2019-09-23,2019-10-23,6891
3137527629333,2021-12-14,2022-01-13,15913
5086203654184,2018-10-05,2018-11-04,32081
2944881524621,2020-03-07,2020-04-06,6085
2245825545154,2018-02-10,2018-03-12,43061
4401606683615,2018-08-16,2018-09-15,15024
9873767942309,2021-12-16,2022-01-15,39269
5779238282452,2020-01-26,2020-02-25,29872
9180312789808,2020-08-09,2020-09-08,38747
2391542674605,2022-07-02,2022-08-01,43853
3688645933586,2018-10-10,2018-11-09,21719
7229512438023,2018-09-29,2018-10-29,34170
5999799913101,2020-09-25,2020-10-25,23296
7319996158071,2022-03-09,2022-04-08,29973
5434434325982,2020-07-05,2020-08-04,36836
5953481623754,2022-01-30,2022-03-01,27460
7585177336303,2020-02-20,2020-03-21,28401
9744574628963,2021-04-01,2021-05-01,47037
5711893021441,2018-03-16,2018-04-15,16191
6265954256932,2019-11-18,2019-12-18,21901
1240249360490,2018-09-16,2018-10-16,42758
9131892349609,2019-03-08,2019-04-07,13178
9294961661368,2019-12-27,2020-01-26,13727
9832250008380,2019-06-12,2019-07-12,22421
8222957871607,2022-09-18,2022-10-18,9651
7414864501116,2019-05-25,2019-06-24,43936
4182427152626,2018-06-09,2018-07-09,41658
2268811404907,2022-08-10,2022-09-09,30886
0992558680813,2019-06-24,2019-07-24,38914
2386445774132,2021-11-16,2021-12-16,5388
0229172558137,2021-01-08,2021-02-07,37845
3909373441151,2021-08-17,2021-09-16,28757
7446697722321,2018-06-14,2018-07-14,37399
8413368376847,2018-01-28,2018-02-27,12302
4902096821469,2021-11-07,2021-12-07,45303
5186467945049,2018-10-30,2018-11-29,12346
4918752210546,2020-06-05,2020-07-05,24969
9787299036842,2019-02-18,2019-03-20,31633
3418747295325,2021-06-26,2021-07-26,43717
4587816861545,2020-10-06,2020-11-05,13819
1152724753584,2019-06-08,2019-07-08,6100
3980410679515,2018-11-02,2018-12-02,29475
4467405974507,2021-05-31,2021-06-30,38410
5759962955785,2018-08-20,2018-09-19,29866
3100147260941,2020-03-10,2020-04-09,48636
5107981432471,2022-08-27,2022-09-26,48745
7221946820818,2021-03-13,2021-04-12,13235
1179475665287,2021-07-09,2021-08-08,20888
8049399703965,2020-06-28,2020-07-28,24268
6951648863806,2021-12-20,2022-01-19,30793
9428218168205,2018-05-31,2018-06-30,21528
8346706909318,2019-05-08,2019-06-07,27083
2585172742333,2021-01-01,2021-01-31,9685
0136584541711,2022-09-26,2022-10-26,45953
2699319280906,2022-03-29,2022-04-28,33905
0290922446608,2021-10-25,2021-11-24,27621
9117251184340,2019-03-06,2019-04-05,26978
4167074486010,2021-12-05,2022-01-04,12760
9682349098972,2022-02-26,2022-03-28,23970
6349974681919,2021-08-28,2021-09-27,12818
8983788346992,2022-11-16,2022-12-16,46629
5250397471364,2018-03-12,2018-04-11,42418
7523822077201,2019-07-03,2019-08-02,16383
6352478444171,2022-03-28,2022-04-27,10294
9373711949458,2021-12-26,2022-01-25,15690
9842463808059,2018-01-07,2018-02-06,35381
3562904537480,2020-02-05,2020-03-06,22231
7013528276591,2018-12-06,2019-01-05,20856
4885360551029,2019-08-07,2019-09-06,29537
9937149594286,2020-05-12,2020-06-11,48964
7113405557215,2021-12-25,2022-01-24,41693
4333879506189,2019-04-23,2019-05-23,46821
8984471248500,2020-04-25,2020-05-25,26777
2269205369246,2018-05-14,2018-06-13,35768
5855238721921,2022-08-01,2022-08-31,10232
0579705609424,2020-02-06,2020-03-07,26835
0209363331428,2018-11-18,2018-12-18,19898
0098192493601,2019-04-03,2019-05-03,20769
6708798748930,2021-11-09,2021-12-09,37919
2879835648071,2020-06-05,2020-07-05,8754
3970881071871,2018-05-29,2018-06-28,24370
4021256299716,2019-05-15,2019-06-14,45461
9405815202440,2018-11-28,2018-12-28,8846
6418472549264,2021-12-22,2022-01-21,40203
0372721784522,2020-12-16,2021-01-15,8078
5586959655362,2021-02-16,2021-03-18,15419
9910838677118,2022-06-23,2022-07-23,45517
2441050410773,2019-05-16,2019-06-15,48758
2894073445053,2021-03-24,2021-04-23,43297
3726520192793,2021-03-25,2021-04-24,46734
8915147176537,2019-04-23,2019-05-23,42420
0218360554051,2018-02-02,2018-03-04,18183
4409678319296,2022-05-07,2022-06-06,32301
9784808530907,2018-02-02,2018-03-04,49339
0221427325402,2021-10-29,2021-11-28,13180
5368378112554,2022-01-15,2022-02-14,37738
2620112702715,2019-04-17,2019-05-17,47130
3341955971579,2019-06-14,2019-07-14,31716
8951602479973,2019-11-30,2019-12-30,36044
0546683513616,2018-02-07,2018-03-09,13336
3904115246438,2019-04-19,2019-05-19,39239
7404416273639,2018-03-21,2018-04-20,32984
3269652875474,2018-11-16,2018-12-16,33472
3663239217648,2020-05-29,2020-06-28,38621
2335038889487,2021-09-12,2021-10-12,6638
7394655473450,2021-03-19,2021-04-18,15160
3303181568763,2019-04-16,2019-05-16,30623
0781052382985,2019-11-26,2019-12-26,43815
3135251566252,2018-12-03,2019-01-02,10399
5324680097248,2022-05-31,2022-06-30,29052
3699273076101,2019-05-09,2019-06-08,24299
1456585667494,2022-11-25,2022-12-25,33086
8369221410176,2022-05-20,2022-06-19,28392
6145701501129,2021-06-24,2021-07-24,16791
7211361241657,2019-11-15,2019-12-15,39661
0196502412806,2022-10-03,2022-11-02,26749
7174234185383,2018-01-15,2018-02-14,18338
4007131357689,2020-11-13,2020-12-13,28363
5978177553221,2019-11-15,2019-12-15,42147
6803134213827,2019-11-25,2019-12-25,38411
1584676149359,2018-08-14,2018-09-13,22464
3788248338884,2021-05-27,2021-06-26,43040
8052499065215,2022-05-11,2022-06-10,31541
2735753706449,2020-06-24,2020-07-24,32444
2301398248837,2022-07-09,2022-08-08,23829
5113252807381,2022-04-26,2022-05-26,27578
7126555032730,2018-03-18,2018-04-17,8768
5481001624344,2020-12-17,2021-01-16,12408
0611161086651,2020-10-19,2020-11-18,8662
1596609917751,2018-09-07,2018-10-07,44319
4030345411243,2018-10-04,2018-11-03,43422
4800925559944,2018-03-02,2018-04-01,21378
0529748436105,2019-10-08,2019-11-07,8143
0064281618996,2022-04-22,2022-05-22,17086
3835622175464,2019-05-29,2019-06-28,26858
5795586441884,2020-04-10,2020-05-10,48158
3217508857327,2022-08-21,2022-09-20,21976
4711068828456,2018-03-13,2018-04-12,13087
9425057097727,2020-10-21,2020-11-20,16648
8341224987329,2022-08-25,2022-09-24,26450
5970656251758,2022-07-28,2022-08-27,35929
3999204690445,2021-05-18,2021-06-17,36943
6100818713254,2018-10-21,2018-11-20,19173
6932332357016,2022-03-24,2022-04-23,21992
5056226819495,2018-01-20,2018-02-19,32163
5682443630690,2021-11-05,2021-12-05,38115
2222464105048,2019-04-24,2019-05-24,23528
6548724304089,2022-01-02,2022-02-01,45698
3759829947122,2019-11-06,2019-12-06,31893
1848229962209,2022-06-20,2022-07-20,45476
4236874707028,2021-10-28,2021-11-27,10859
3013059078736,2022-06-24,2022-07-24,16690
3554232169358,2021-02-24,2021-03-26,28417
8264753097911,2020-01-26,2020-02-25,39741
9500395033702,2018-12-22,2019-01-21,28775
1689359180039,2018-10-31,2018-11-30,14807
4194854546701,2020-12-15,2021-01-14,5603
3785266957127,2020-01-21,2020-02-20,48446
1630854773028,2018-10-19,2018-11-18,19649
8317766524537,2021-12-28,2022-01-27,5157
6820325055561,2022-02-26,2022-03-28,30701
8402696412259,2019-10-22,2019-11-21,43081
3602499553233,2019-02-22,2019-03-24,7308
6118298233759,2022-10-10,2022-11-09,36796
7814502523072,2019-05-08,2019-06-07,36886
4528463044394,2019-02-18,2019-03-20,19756
2126648796612,2021-06-06,2021-07-06,39480
9658624683799,2021-06-14,2021-07-14,15987
1332793837181,2018-02-09,2018-03-11,23307
4642441285767,2019-10-04,2019-11-03,19648
7303374680049,2021-07-11,2021-08-10,42143
6928572881718,2018-03-30,2018-04-29,22162
9142242973108,2018-10-16,2018-11-15,30585
0333602283725,2021-01-16,2021-02-15,30000
1687117632684,2022-08-21,2022-09-20,15975
7185332455377,2018-07-14,2018-08-13,35525
4528686420685,2022-07-08,2022-08-07,16445
3961887719560,2018-11-14,2018-12-14,17352
7172069255301,2022-11-03,2022-12-03,27472
2272050072018,2020-03-28,2020-04-27,18979
6172298048478,2018-12-19,2019-01-18,30730
4800688402716,2020-11-14,2020-12-14,32567
1216483512223,2018-10-11,2018-11-10,45053
9617501753635,2018-08-22,2018-09-21,38398
5370858562742,2019-12-31,2020-01-30,18151
2448954737265,2018-03-10,2018-04-09,14091
0280392939816,2019-06-05,2019-07-05,24472
7452782835647,2019-09-06,2019-10-06,19194
2412244018822,2022-09-25,2022-10-25,45233
8253901708878,2019-09-18,2019-10-18,37334
2418126434513,2022-04-07,2022-05-07,11549
1662226329281,2018-12-23,2019-01-22,15524
5419133144324,2021-04-09,2021-05-09,7425
7087759253003,2020-11-15,2020-12-15,10617
6348472503396,2019-04-29,2019-05-29,41196
9442771328173,2022-07-18,2022-08-17,6186
5870012813401,2021-06-21,2021-07-21,13792
1887820729644,2020-07-26,2020-08-25,17718
1158553711993,2020-09-06,2020-10-06,11272
0923839395560,2020-06-02,2020-07-02,45398
2882606434889,2021-12-31,2022-01-30,25960
1693229100096,2018-10-03,2018-11-02,22143
5046925210006,2020-10-30,2020-11-29,6252
9115646812618,2020-04-16,2020-05-16,24886
5247025315077,2022-11-18,2022-12-18,29531
3234273352154,2019-08-06,2019-09-05,11694
9426052080417,2020-04-05,2020-05-05,14290
3981293856895,2021-04-01,2021-05-01,24382
1902704190188,2021-07-23,2021-08-22,41466
8523289084513,2022-07-16,2022-08-15,28596
2864129778398,2019-08-15,2019-09-14,40715
6873930292890,2019-01-26,2019-02-25,9847
9628095235773,2022-03-07,2022-04-06,23059
0989481123074,2021-06-19,2021-07-19,42813
6136698211207,2018-05-05,2018-06-04,12479
9782100247189,2019-04-04,2019-05-04,16564
2830117520805,2021-06-21,2021-07-21,14199
0726204598838,2019-05-27,2019-06-26,39108
0734068949550,2020-08-18,2020-09-17,42866
0735212652197,2020-11-05,2020-12-05,46813
8724485832612,2021-01-20,2021-02-19,29890
1393109081933,2021-12-17,2022-01-16,40922
5033485433440,2021-12-08,2022-01-07,46710
7278117227457,2020-09-30,2020-10-30,10278
9647573204094,2021-08-04,2021-09-03,16625
1444344463869,2019-04-20,2019-05-20,41556
0029492215075,2019-09-15,2019-10-15,22567
1973447797842,2021-11-15,2021-12-15,40454
1710564915809,2021-06-01,2021-07-01,39901
1501838070818,2021-07-09,2021-08-08,27325
3151468398561,2022-10-22,2022-11-21,17782
0969934874876,2020-10-03,2020-11-02,26621
3345790978861,2018-08-19,2018-09-18,38991
7218010371628,2019-02-27,2019-03-29,20806
0546166454016,2022-10-15,2022-11-14,18345
1004762111065,2020-09-13,2020-10-13,27143
5619181475467,2022-11-07,2022-12-07,8368
5037796786752,2019-08-27,2019-09-26,24491
3041264542315,2020-10-03,2020-11-02,31648
2542454677226,2019-04-04,2019-05-04,5000
3983441833604,2018-06-03,2018-07-03,10948
2198921958550,2019-08-26,2019-09-25,22448
1925261721046,2019-08-03,2019-09-02,20533
3393569215174,2020-02-19,2020-03-20,13943
4693592610953,2021-06-21,2021-07-21,39211
4102365029484,2019-12-01,2019-12-31,40908
7631653075249,2019-01-15,2019-02-14,48299
0354030703227,2022-11-01,2022-12-01,15136
3354500677222,2021-06-26,2021-07-26,40580
0678973173061,2022-11-12,2022-12-12,27376
5420045210625,2018-03-11,2018-04-10,15530
1971223844506,2019-05-29,2019-06-28,18623
4154393654596,2020-11-17,2020-12-17,11783
2841626299380,2018-05-06,2018-06-05,16912
7679006537822,2021-08-17,2021-09-16,35742
6215950049625,2020-10-07,2020-11-06,49803
4073566971134,2022-07-08,2022-08-07,23107
1415820580691,2018-07-14,2018-08-13,27915
7627171914528,2020-08-05,2020-09-04,6374
0894397761916,2019-07-24,2019-08-23,25603
9647456558689,2021-09-19,2021-10-19,27049
7076484897644,2021-02-04,2021-03-06,15505
4333088633140,2020-10-05,2020-11-04,7902
7130126375850,2018-10-02,2018-11-01,11323
1513585530651,2020-09-15,2020-10-15,16686
5634743377416,2021-07-13,2021-08-12,12165
6787303907888,2022-03-29,2022-04-28,43426
6870613970601,2021-12-01,2021-12-31,38865
2102217902769,2018-02-05,2018-03-07,31880
7838483381834,2018-11-12,2018-12-12,12368
9547104364788,2020-04-23,2020-05-23,28735
9370117125004,2020-10-29,2020-11-28,13096
6138953978429,2021-10-29,2021-11-28,44701
9483758444240,2022-04-20,2022-05-20,48530
7758433773840,2021-02-20,2021-03-22,44617
8346002761528,2018-10-06,2018-11-05,26224
1957587364331,2019-06-11,2019-07-11,39247
0979618297075,2022-03-06,2022-04-05,38495
6614070790231,2021-03-21,2021-04-20,47579
0073887207862,2022-11-11,2022-12-11,36274
5208798506123,2021-12-17,2022-01-16,29557
0555516422131,2019-10-19,2019-11-18,44908
0742348328957,2018-12-15,2019-01-14,44252
6909154886819,2019-10-08,2019-11-07,31828
1006896126427,2018-04-12,2018-05-12,12863
3151814248175,2018-06-07,2018-07-07,48182
4148854914169,2022-03-25,2022-04-24,20890
2821766480039,2019-04-26,2019-05-26,15974
6919658283830,2020-12-24,2021-01-23,38236
6631409163115,2021-12-01,2021-12-31,22297
3989729362859,2021-02-23,2021-03-25,21543
1050503008415,2021-10-01,2021-10-31,45391
0087931788320,2022-02-18,2022-03-20,7088
2408795638664,2019-07-03,2019-08-02,19021
6499948816837,2021-09-05,2021-10-05,37265
1848995829331,2021-06-30,2021-07-30,21980
7948179934494,2019-12-31,2020-01-30,9764
8757849543190,2020-09-01,2020-10-01,45913
5323439046841,2018-09-25,2018-10-25,7696
4556618426559,2022-07-01,2022-07-31,41700
2344184051600,2022-11-12,2022-12-12,28151
4290216710626,2019-09-13,2019-10-13,34287
6346027312301,2019-10-13,2019-11-12,47893
2158698220557,2022-03-21,2022-04-20,30242
4013479533036,2022-02-16,2022-03-18,7997
8102025881304,2021-09-10,2021-10-10,12507
6715658584607,2019-01-29,2019-02-28,11484
5161468997488,2021-04-30,2021-05-30,18933
2320962609317,2022-02-23,2022-03-25,17385
9974993410973,2018-04-26,2018-05-26,23764
6857992604648,2022-10-19,2022-11-18,43220
5864734104657,2020-08-30,2020-09-29,6682
3984000139021,2022-10-29,2022-11-28,41668
5472878919497,2019-07-09,2019-08-08,39695
4596727272869,2020-05-18,2020-06-17,7498
5647545241663,2021-10-10,2021-11-09,49484
9401932364276,2019-09-14,2019-10-14,27407
9174297097768,2020-04-05,2020-05-05,14811
7812492862232,2020-07-02,2020-08-01,34282
4724232906218,2021-08-29,2021-09-28,24492
0148296294809,2018-06-30,2018-07-30,8494
5126013549383,2021-01-14,2021-02-13,33244
4801677922154,2020-06-18,2020-07-18,16679
8029444170454,2021-06-13,2021-07-13,45786
7922598830063,2021-05-03,2021-06-02,33406
5632459585422,2019-07-29,2019-08-28,49362
8479755315523,2022-01-07,2022-02-06,13788
4781983047027,2020-08-09,2020-09-08,26844
6763073343989,2022-07-19,2022-08-18,7261
5543693804524,2021-07-31,2021-08-30,47259
1726962544596,2022-08-09,2022-09-08,27067
3135619601182,2019-09-15,2019-10-15,46075
1276406510545,2021-01-14,2021-02-13,32442
3137374727824,2020-07-03,2020-08-02,24278
3877964641276,2021-11-07,2021-12-07,22424
2096802868236,2018-01-28,2018-02-27,21353
5504149006589,2022-02-10,2022-03-12,7769
6735457830347,2022-05-27,2022-06-26,43355
0590669809200,2019-09-23,2019-10-23,38357
7667072175239,2020-11-22,2020-12-22,42652
3454172878108,2020-03-13,2020-04-12,23413
6594877901545,2020-09-07,2020-10-07,45758
9455169345508,2022-02-03,2022-03-05,28729
9716784338154,2021-12-21,2022-01-20,26375
9380576376121,2018-09-07,2018-10-07,16637
5629891636485,2021-11-05,2021-12-05,49622
7462154327038,2018-03-03,2018-04-02,30349
3640344660880,2020-01-11,2020-02-10,18446
7316805305725,2019-06-12,2019-07-12,24894
0528660585717,2020-08-31,2020-09-30,8938
6070797394815,2018-07-05,2018-08-04,30614
8586861633905,2021-09-08,2021-10-08,25396
2715907467143,2019-10-13,2019-11-12,17506
1240973437567,2019-01-15,2019-02-14,17849
0130649047286,2018-06-02,2018-07-02,16410
1067824754310,2018-11-23,2018-12-23,25341
6581865144701,2019-03-15,2019-04-14,39599
6716617956206,2020-11-20,2020-12-20,40939
3641690576245,2019-09-08,2019-10-08,6214
3997198604677,2022-07-25,2022-08-24,28913
2652551860701,2021-09-19,2021-10-19,28943
1315123476021,2021-05-04,2021-06-03,47600
5096932889047,2022-11-04,2022-12-04,39244
4316440648235,2020-01-28,2020-02-27,9939
7445022743765,2022-01-07,2022-02-06,14049
2568538740501,2020-03-20,2020-04-19,29790
0769936447975,2020-10-31,2020-11-30,7668
6310631346533,2022-10-05,2022-11-04,32651
0339033726534,2018-06-15,2018-07-15,7683
1855993524908,2019-11-20,2019-12-20,46595
1371284519229,2020-10-24,2020-11-23,9195
6646605209147,2021-07-12,2021-08-11,21753
6384879785669,2022-06-03,2022-07-03,12913
6750104589225,2021-04-21,2021-05-21,19191
4886137046366,2021-12-19,2022-01-18,28532
3960605812576,2021-01-19,2021-02-18,26869
3717157393578,2018-02-11,2018-03-13,11151
5063568402490,2019-07-07,2019-08-06,18313
4468982463828,2019-12-22,2020-01-21,38879
9959042046150,2021-11-02,2021-12-02,13073
2120667617279,2020-10-29,2020-11-28,33371
7587166706074,2021-05-16,2021-06-15,43583
4616154880083,2018-02-17,2018-03-19,27060
5735339112487,2021-04-19,2021-05-19,43243
4587492371000,2021-02-15,2021-03-17,16348
4072060420988,2022-10-31,2022-11-30,15348
4950175087695,2021-11-22,2021-12-22,45857
4996917932687,2019-11-03,2019-12-03,16906
3166613373379,2021-08-21,2021-09-20,33761
3293455645965,2018-06-18,2018-07-18,33112
9278453606242,2021-10-19,2021-11-18,45513
0354672538454,2018-07-24,2018-08-23,34471
7441197448177,2022-11-03,2022-12-03,40374
2252707147689,2021-06-03,2021-07-03,42894
