DeliveryID,Scheduled_time,Actual_time,Cost,Handled_ComID,Deliverd_ToID
5061314197294,2019-12-19,2019-12-18,3302,40274003,5411515582212
3375755004373,2021-09-25,2021-09-24,3001,83050107,9259267586937
1398672243764,2019-08-08,2019-08-10,1405,11413271,6460397981117
6558631157678,2015-11-01,2015-11-03,2309,89898536,9969227353782
9012673331078,2018-10-14,2018-10-12,3857,45582080,4342571100250
6291533581485,2018-07-06,2018-07-04,4452,10551493,0059887743845
2358716364540,2018-03-25,2018-03-26,4387,07164620,2463807988038
2282130088587,2021-06-22,2021-06-21,2877,10786819,8267668973455
7597320992403,2016-10-28,2016-10-27,3834,07379871,1385696788845
8267209349107,2017-01-21,2017-01-22,4035,82059927,3809850123764
9450464485997,2020-07-18,2020-07-20,1192,14627491,3833106144647
7896857158628,2022-05-19,2022-05-20,1049,22521408,1704539736377
2779880543645,2014-04-07,2014-04-07,2548,00751360,9829753046315
2291097696100,2015-09-20,2015-09-22,3929,48244152,6811410839098
4016569628384,2011-11-14,2011-11-16,2768,56634020,0020383054858
2482151638956,2011-04-01,2011-04-03,4138,80356394,2050307955181
7126274216473,2021-05-10,2021-05-09,4473,16692565,5651792418099
5038675440055,2018-09-30,2018-09-28,2481,42508045,7880061885500
5053673751934,2012-06-30,2012-06-30,2005,32583069,1151360881279
5697680713730,2018-03-15,2018-03-16,2849,46553751,6573392558052
1484058609764,2014-02-22,2014-02-20,4118,67523726,4334629388857
3152563023426,2011-06-06,2011-06-06,4289,51944513,4243881347444
4741966940691,2019-06-26,2019-06-27,3060,60007988,0408422363299
2741523463504,2022-09-30,2022-10-02,4183,09285170,4062561768191
8484349743798,2016-12-02,2016-11-30,2543,32343793,6730593221318
1889992667656,2016-11-09,2016-11-09,1658,00085342,4733256969345
6121979242056,2012-06-26,2012-06-27,1064,56601084,6049226359541
7155238617650,2013-07-21,2013-07-23,2717,30857698,1974458132028
0579236125745,2015-07-31,2015-08-02,1973,20976422,2292153934990
2156784573532,2021-06-26,2021-06-24,3011,65149645,8909091929165
9408263892027,2021-04-22,2021-04-24,2553,79531153,8130910126216
8847511476762,2012-09-20,2012-09-22,4846,93537735,1639319984771
5734019196632,2014-04-11,2014-04-10,4682,91704139,9738403678328
2023072054717,2022-11-12,2022-11-11,1781,19564067,4121640691970
4650039975570,2011-09-04,2011-09-05,1965,57441177,6138551621253
3618647605082,2019-08-27,2019-08-28,4337,88675749,6520350468045
3587096211093,2014-04-24,2014-04-23,2089,64536682,1092970664794
3783551273259,2018-07-23,2018-07-24,3724,53287410,2654659360435
4439605931994,2016-12-27,2016-12-29,2288,59122616,8811272113457
5198081666439,2018-03-18,2018-03-16,2306,66508083,1474174777928
4640172403900,2014-09-26,2014-09-27,1351,66511588,3140417879428
3735037477781,2020-08-01,2020-08-02,2105,74570690,8624034386910
7421523999207,2011-10-26,2011-10-24,4819,81979646,5044666115819
3468859192906,2016-11-27,2016-11-28,2555,01655872,5882079701867
7294588429008,2013-07-27,2013-07-28,3197,09148475,1589559873802
8957949172126,2015-02-12,2015-02-14,2259,85434905,0290181351309
1528843566235,2015-03-05,2015-03-04,2611,95726212,8027527059139
6770842495442,2016-07-20,2016-07-19,3186,85247024,6572735036165
9180018273595,2022-06-11,2022-06-10,2956,45613715,4898144193384
7932272589088,2014-01-03,2014-01-03,1314,42915546,5626355754112
6560573489243,2018-07-16,2018-07-18,4528,57555898,7551276778368
2616980924380,2013-02-22,2013-02-24,1159,34220276,8930111017791
8551447470465,2022-05-06,2022-05-06,4903,50513505,7594553021832
2277166115451,2021-12-05,2021-12-07,4870,92680241,7334094199528
6149354023120,2021-11-30,2021-11-29,4218,50906451,3108840129657
6665026340307,2011-07-07,2011-07-09,3084,07268953,2983164211889
1511439874821,2020-05-27,2020-05-28,2476,11815570,8630111067696
1392794463512,2019-09-21,2019-09-22,2614,48698351,5746234450420
0133630642897,2015-10-29,2015-10-30,4283,64883236,5388673112134
0334900547410,2020-03-13,2020-03-15,4059,10662076,2988802254655
0420946061505,2019-01-29,2019-01-28,1685,59024958,2183398430210
9233934181069,2014-12-18,2014-12-17,4679,99208547,5465550220141
9053772212707,2021-07-21,2021-07-21,3806,69914737,5315766475319
1515963595382,2022-11-08,2022-11-07,3365,71727639,9363241252876
7272180039665,2013-02-05,2013-02-07,4873,34223383,4962607975425
0863767247572,2016-02-25,2016-02-26,3634,85812352,9457065239387
2833017977335,2012-12-29,2012-12-28,4382,83831416,4807483119825
3271847764234,2016-04-26,2016-04-27,2447,56725858,8526774593576
7356857500105,2013-05-18,2013-05-16,4550,49016888,7302176639323
3503792947814,2017-02-24,2017-02-24,4975,64241395,3294828081717
4405510222144,2019-12-04,2019-12-04,2917,57997919,7948878030961
5780981814449,2015-08-16,2015-08-18,3111,24889193,0272848228421
6325205606753,2013-03-04,2013-03-03,1341,22200983,0462930222103
5848091095650,2017-10-23,2017-10-22,3205,85427082,3851877537307
3471203210768,2013-03-07,2013-03-06,4141,27956137,1477042054442
3310703306796,2012-09-17,2012-09-15,1721,53198136,3381630412904
3488422651302,2016-05-16,2016-05-14,4125,44400156,1526884846385
2763448719238,2020-07-09,2020-07-07,2381,87501049,0497029582547
0223187325579,2016-07-14,2016-07-14,4092,88216508,9198749834701
4686291652829,2014-07-31,2014-07-31,4475,64481944,5097836269539
4155528899165,2012-02-02,2012-02-02,2750,60040664,6522962459909
2144257238729,2016-01-01,2015-12-30,3279,33042893,8451556196969
7557620620833,2021-01-09,2021-01-11,2812,77797193,3611249828194
6565494536052,2020-01-11,2020-01-10,4268,35129042,5607372552486
7590239616682,2017-03-03,2017-03-05,4005,31114653,7265778967976
1023781601579,2017-02-14,2017-02-14,4012,02758541,5569363356520
4687558986015,2019-11-11,2019-11-12,4975,84850072,6097879706076
5989584895361,2019-10-22,2019-10-21,4036,66657583,8478464882951
7909130636239,2018-08-28,2018-08-30,4989,16018044,3040592347395
7677363369209,2013-01-06,2013-01-05,4164,50551200,8335818494980
6168345656338,2013-04-09,2013-04-10,1083,33204024,0516562201705
4483127291555,2021-02-09,2021-02-09,4371,16515932,9461188997734
9511279347563,2017-08-26,2017-08-28,4669,98077526,3842510943715
6285295962767,2011-10-12,2011-10-10,3281,16479494,9032779970056
2820469097148,2017-08-16,2017-08-17,1240,68012090,4896461573711
2617085581898,2021-03-05,2021-03-05,2220,46367693,3703956075401
4433688986261,2016-01-14,2016-01-12,1701,91025258,9497993692694
7865321776163,2019-10-12,2019-10-13,1204,14530111,7899025322005
6082412541610,2018-01-25,2018-01-26,4655,08461414,1184876628397
9361080060751,2021-12-21,2021-12-23,1094,87618839,3437840748392
8234131853002,2017-12-13,2017-12-14,3005,78753396,5319851154165
9112182512071,2014-08-07,2014-08-09,4214,40009445,5752297875186
2156575559769,2017-10-31,2017-10-30,1992,63142396,3153733550049
1144967836285,2016-05-14,2016-05-15,4841,78230439,9036364846344
2737899941968,2017-05-22,2017-05-22,4695,94485493,8156646340320
8766856609225,2022-04-01,2022-03-31,2049,98052271,4783586633225
9673698673934,2019-07-23,2019-07-24,3603,17399487,1029816704697
8298391137708,2019-05-15,2019-05-14,1171,12099528,9530305233397
0336416908112,2019-05-29,2019-05-27,3678,40650029,1066576928130
9123519447423,2022-03-23,2022-03-24,3390,90690495,1500205403716
7017528122322,2013-11-10,2013-11-11,3604,92536470,1877912534331
9336561153901,2015-07-13,2015-07-11,4771,12351862,2868582319129
0539153299899,2018-03-08,2018-03-07,4073,55014816,4823671891069
1354068156742,2016-02-17,2016-02-19,1375,91613936,3695941546808
7201631540955,2019-05-12,2019-05-10,3882,95201597,1423892330809
8971993672630,2020-10-15,2020-10-16,3554,78542242,6517706397135
4721591625392,2012-07-09,2012-07-07,1569,98362448,2354367365707
2529393647664,2015-03-18,2015-03-20,2988,04262596,1288150861088
5873856507246,2015-02-16,2015-02-16,1663,88007687,0767421132238
4731816268761,2011-08-31,2011-08-29,1033,54232815,3253500669209
8161388760961,2011-06-24,2011-06-23,1146,31787642,5810557081026
9625313975596,2021-06-01,2021-06-02,3440,07369377,6714081567317
2486345500173,2016-08-29,2016-08-28,4550,48123365,8982585638507
4353140158657,2016-11-14,2016-11-13,3963,52804816,8983284908298
5600188929435,2020-07-24,2020-07-26,3066,73803041,6512643731813
4889470316318,2012-03-22,2012-03-23,3856,07086243,0314932820811
3113567097356,2014-03-07,2014-03-09,2296,99101121,4663022741519
9306698801785,2022-10-30,2022-10-30,1430,03549759,6403359620983
9835571455512,2011-04-09,2011-04-11,3176,41093900,5622428494961
4811739825293,2021-03-14,2021-03-13,1532,06111090,1438743664705
7323191422127,2015-01-08,2015-01-08,3247,25847192,3706468225470
9183835124095,2018-12-30,2018-12-30,4261,89282946,0705677481281
9418583837387,2019-08-20,2019-08-20,4859,12245055,8345214718665
4656171411075,2015-03-26,2015-03-26,3125,05974979,6209221157591
9753661202191,2019-09-10,2019-09-09,1884,00462044,7843031073857
8431200800978,2013-05-10,2013-05-09,4246,78921542,8712578703666
7853473702321,2016-02-08,2016-02-07,4691,60941893,1809639858018
6906290149372,2019-04-03,2019-04-01,2167,47145306,9794637900710
1714888447794,2022-01-29,2022-01-29,1591,23335424,1442045244244
3402274356321,2018-05-30,2018-06-01,2997,75872304,9585834298300
3875039611414,2018-05-13,2018-05-13,1896,05183227,6416273802861
3419438508717,2014-03-10,2014-03-11,2597,77396785,2008176250371
2252664100758,2016-01-22,2016-01-23,2564,23355422,2902829900982
0487342458254,2017-11-03,2017-11-05,2847,54279827,7083726482254
6108988023951,2015-04-01,2015-04-02,4651,37760052,4214890930231
5142832526565,2014-04-21,2014-04-21,2102,09805460,4473783178000
1548293938390,2015-04-13,2015-04-13,2550,48254656,5492620756255
9145738027590,2011-09-14,2011-09-12,2726,20634575,6839195104880
6427564672650,2018-12-02,2018-12-01,1228,45054679,4930697816485
5822811486966,2020-02-24,2020-02-26,2930,06096809,7785817016521
3420378082564,2021-12-07,2021-12-06,2690,29475636,1883333089954
4337592629057,2018-07-29,2018-07-30,3171,80965220,9856806321525
9302542972113,2022-11-11,2022-11-11,2851,66080312,4381784611993
5955561630102,2018-10-01,2018-10-01,4401,01499766,2192680613002
9428196732214,2019-11-08,2019-11-07,1890,84883865,2026966699162
4516977073832,2014-04-02,2014-04-02,1066,13526979,9322058528741
7712489165493,2018-03-03,2018-03-03,3797,37934088,4018778315758
4242014824371,2011-08-12,2011-08-11,2249,41780732,7382862989536
0449862613964,2016-04-12,2016-04-12,2510,86354431,6966780239013
5019916212167,2012-04-04,2012-04-03,2826,68261962,6324411657399
7857981692136,2022-04-28,2022-04-26,3116,69001673,1013189172870
1496598191036,2013-06-11,2013-06-10,2742,71615387,4823900280732
9692979586596,2019-06-07,2019-06-09,4208,52286902,5115723132114
2813871339951,2020-01-19,2020-01-20,1526,09764880,9108201330696
2418277594104,2017-01-14,2017-01-15,2524,87076790,4466056097436
1658619806965,2011-02-23,2011-02-23,1682,28197980,5423666201942
2788060908082,2012-05-23,2012-05-24,1017,93168182,5565748926760
4258836116990,2016-07-03,2016-07-01,3571,68859763,6416440575468
7340318479369,2015-05-02,2015-05-01,4009,47060050,0025136127193
3027368738007,2012-09-19,2012-09-18,3105,23692923,4686509971261
5887192250971,2018-05-18,2018-05-20,2838,73082804,3272677792350
4605898488099,2020-11-04,2020-11-05,3074,99268398,6041635037102
6880084232139,2020-12-17,2020-12-17,3499,89390672,1024398987315
6462843710623,2019-08-05,2019-08-04,3076,78957176,3920635010410
2173384684406,2020-04-06,2020-04-06,1983,38933431,9958241784061
1152949371754,2013-04-27,2013-04-29,2561,13786540,7287404227117
3563322135722,2014-09-21,2014-09-22,3387,87804409,4844275242422
2544008661507,2016-12-03,2016-12-02,4129,59065623,1463452767935
3166754165345,2021-11-22,2021-11-22,4102,07283796,4254445289667
1933756545039,2011-08-23,2011-08-22,1577,83136702,8603400442337
3705913438717,2011-01-28,2011-01-28,2093,89692660,2758279222255
4668378859161,2021-11-11,2021-11-13,2842,49889048,9736384562056
2763839345251,2018-06-09,2018-06-11,3471,57870250,2000348666386
0111214807603,2019-04-09,2019-04-10,2059,88679884,8230846576663
4812608653580,2018-05-09,2018-05-11,4745,07566691,3165399749804
8552205198959,2022-08-13,2022-08-12,3028,24937399,9043766306062
0009185278594,2016-12-23,2016-12-21,4024,50671434,1260064468737
0432129765728,2014-11-07,2014-11-08,2927,19918266,3316967320523
8232093633571,2021-07-04,2021-07-05,4293,22591425,1330610448848
3650679302454,2019-07-25,2019-07-27,3080,25499636,2520723999958
8957480574915,2013-01-19,2013-01-17,1048,61484436,5263146503995
3966976483551,2015-04-01,2015-04-03,1049,05734566,1391942162109
8430659114032,2021-02-06,2021-02-06,4210,52646829,4880481793839
3402883364120,2022-07-31,2022-08-02,1376,87366129,9175390499947
2993360623577,2018-11-28,2018-11-29,3490,26782119,6402826548119
7466806451805,2022-03-30,2022-03-30,4799,26458540,8384380308829
7209042355663,2013-10-15,2013-10-15,1367,94316186,6257552394505
4879805628582,2022-02-01,2022-01-30,1440,34530313,7810195511273
1549949205569,2018-07-23,2018-07-24,1606,68515058,7651791187291
6650561889978,2021-06-06,2021-06-05,1018,43646524,6271770404327
8396965225780,2019-08-30,2019-08-29,2241,66696094,3734132024074
1098782778483,2019-12-10,2019-12-11,3784,90818127,8084758246714
6746971127622,2016-09-21,2016-09-23,4562,51691875,6349415943316
3348753400614,2014-09-03,2014-09-03,2587,39444455,4678376099544
5484676264433,2022-10-07,2022-10-06,4159,92208230,6750924182330
5342869358515,2022-10-21,2022-10-22,1849,05629114,3792116056060
9682081287474,2021-02-17,2021-02-15,1095,15938275,7672599199217
3123138100910,2015-11-08,2015-11-10,2710,26970653,1949032517300
8814620357305,2015-05-18,2015-05-18,2276,45364464,9867148405347
8563304815616,2013-10-05,2013-10-07,2658,00860581,3913508985304
4384695331233,2020-10-27,2020-10-29,2075,82305338,9084301812730
3594321347502,2021-10-12,2021-10-11,1216,77554949,0439547160296
7939690628672,2012-01-27,2012-01-29,4658,39842176,1761540325327
2100142813358,2020-12-25,2020-12-26,4246,21100529,5806868276183
7600254874131,2016-07-18,2016-07-18,4345,57761343,6955185328149
0478800282542,2018-09-04,2018-09-03,3166,20670191,4925110828152
8305167069474,2013-08-06,2013-08-06,2761,32720877,8944555763329
2291378935324,2022-04-23,2022-04-25,1684,41210239,5664500175160
6840963631835,2011-06-13,2011-06-15,3603,16646698,9226658274063
8327840669214,2015-08-26,2015-08-26,3668,10278567,8637294670743
9620184878731,2013-01-11,2013-01-10,3169,84641168,6914388213690
4532729308137,2013-04-30,2013-04-28,3953,39968241,4703346856855
8432175667603,2014-02-15,2014-02-15,4758,79279987,8280200838708
9884615618420,2016-07-21,2016-07-19,2817,45482106,3703496980432
0478072213145,2015-09-10,2015-09-12,3929,29304523,1608171066154
2113217006883,2020-08-29,2020-08-31,2310,22739964,1041916275891
0688418208890,2013-04-13,2013-04-15,4633,90970115,6185299544351
9254151540231,2022-07-10,2022-07-08,4325,45113185,0568600142433
6790732185727,2019-06-04,2019-06-06,1490,01568332,8049772042650
6095665992832,2017-02-02,2017-02-03,4044,28500896,2932751050776
9622876132183,2020-12-15,2020-12-14,4408,23226692,4864960578728
0002262842763,2015-05-10,2015-05-09,4719,16068377,3299891493856
9387705229594,2018-09-16,2018-09-18,4894,01407143,1538187161768
9414138202549,2013-01-18,2013-01-17,1669,16485044,1973619606088
7841164497151,2011-02-01,2011-02-03,2879,04285717,7175798450191
2754845498383,2013-10-21,2013-10-21,2653,91357045,1659026722688
5115280567220,2018-10-28,2018-10-27,2620,30133709,8797614664989
1719466477941,2019-12-02,2019-12-01,3701,95074856,3229044132684
0210784349992,2011-11-05,2011-11-04,4427,03983348,8902862636743
0933319503057,2015-11-04,2015-11-04,4494,09969940,5076772682688
7238149932569,2021-09-15,2021-09-15,1506,85878808,4656142537346
3809026228866,2012-09-21,2012-09-19,2466,86612111,6757901532805
6093339295951,2013-12-17,2013-12-16,2687,07858888,3957898707245
9809836257760,2020-08-02,2020-08-02,2334,69958410,9475730935235
3812030346006,2014-07-22,2014-07-23,3758,89189955,0859890921236
3450222198929,2019-01-09,2019-01-11,4977,15602855,9084200428322
8868310075079,2014-05-06,2014-05-07,1131,38605123,3559927037349
7816395599844,2017-06-21,2017-06-21,2947,80448358,8684762056462
1872551494862,2012-07-31,2012-07-29,2505,57616889,2979411693263
6901912508070,2012-07-19,2012-07-19,1547,04826408,4118739372803
9003162535541,2018-01-12,2018-01-12,2553,51538965,4503689252679
3453356365939,2021-11-07,2021-11-07,4311,14430091,8797555534259
1601823084773,2022-03-27,2022-03-25,3922,05600083,9451450622648
4146604837010,2011-10-18,2011-10-19,4444,15128874,3604177894355
4271861192951,2017-09-24,2017-09-24,4908,01331585,8400179971057
1504701008307,2017-12-02,2017-11-30,2415,42954200,1102195715024
3221864662037,2017-02-22,2017-02-23,4263,01679359,7092204986054
2868559866892,2022-09-07,2022-09-05,1915,44791568,5631055172623
3626106648365,2018-07-01,2018-06-30,4174,27886823,8853738815291
0699752379603,2016-02-17,2016-02-16,2065,77155672,0700358268342
9167764694003,2012-10-12,2012-10-13,1253,29964666,1093911667386
6442955637902,2013-04-29,2013-04-28,1990,55855112,3723946516608
2840266378134,2019-11-21,2019-11-20,2529,07200021,7275756136539
0700398609723,2014-03-06,2014-03-08,3919,61615564,8329402703954
5019965661343,2018-01-22,2018-01-21,4223,86544580,0272832766847
8363978265751,2012-09-08,2012-09-10,4186,67053063,4755624733617
6128557371528,2021-11-04,2021-11-03,3166,45142741,5751588818109
1125252390446,2022-09-16,2022-09-15,1494,44337322,6274673005967
7031737832612,2015-12-28,2015-12-29,1773,87126952,5619356222315
5333484241399,2013-10-25,2013-10-27,1925,70219463,3617469789710
0863208314382,2014-02-08,2014-02-07,4718,91059857,7106352532336
7242893431094,2021-04-10,2021-04-10,3398,66914181,3863250390348
7672958569590,2016-05-08,2016-05-10,4959,00452489,8233985640561
9309846775877,2018-05-27,2018-05-26,2604,61163782,1053071580215
8601697477643,2015-07-16,2015-07-18,3805,06376277,3721275359408
9206205550840,2013-10-02,2013-10-04,3267,15175250,3311449268010
3662429897455,2020-04-25,2020-04-26,2317,81383351,1561502896403
9208105080663,2020-07-11,2020-07-13,3063,90029875,0913571855859
8113668112120,2020-12-09,2020-12-09,2611,18304367,3000785060555
3244380181929,2016-09-26,2016-09-26,4924,70188509,5263957833465
2034141473834,2017-08-29,2017-08-29,3883,13635411,1673143270983
7283024955515,2013-02-03,2013-02-03,2223,24064729,8910784540635
7420125383551,2016-10-06,2016-10-07,4347,36763429,2936322263992
9745805425221,2013-02-08,2013-02-08,1857,24959797,7462986770910
7733083877544,2021-07-27,2021-07-27,1019,32073416,2262670144424
3236483792621,2013-04-08,2013-04-08,2662,46985828,1748167283414
9895576548022,2015-09-18,2015-09-20,2980,82737238,7284260084519
1779452473463,2021-08-01,2021-07-31,4211,20521424,9764665903380
0230090045067,2012-11-01,2012-10-30,3435,99246112,4196626960395
5841262421142,2013-11-16,2013-11-16,3477,84848918,5184661528013
5016700978223,2014-06-15,2014-06-17,2522,07353734,5285123284567
1738647453222,2012-05-25,2012-05-24,4495,64084701,6219379782996
2344516774634,2019-12-30,2019-12-30,1169,02764900,1800423043092
6264933192025,2011-06-02,2011-06-01,3008,02552187,6511090748870
7140675243463,2016-01-05,2016-01-06,3819,19523491,6452705233001
7200995544517,2011-12-20,2011-12-19,1390,21578380,3037929265507
8450201632531,2019-06-29,2019-06-27,3473,07866258,1027992419596
5017075990513,2016-05-29,2016-05-31,3146,61252271,7412672077922
9010450642676,2013-07-09,2013-07-07,4207,21116667,1091387928932
0298959581972,2013-06-09,2013-06-10,1310,98334681,8006244686217
4962812350888,2020-01-15,2020-01-15,2403,26872445,3491307328763
1521805215486,2014-04-07,2014-04-05,2606,70301731,2981238472334
8092404648829,2016-05-07,2016-05-06,3625,40356266,4377130577396
7972374202447,2016-01-20,2016-01-18,4285,66136422,6698416355315
2515081244147,2011-01-12,2011-01-14,2531,82490935,4616873278253
8778647780433,2021-05-31,2021-05-30,2892,44699406,1742447440177
9373729956578,2016-12-07,2016-12-09,3717,05681976,5152045813987
8264044257475,2015-05-25,2015-05-26,4321,67252855,6730940279344
9126671688437,2018-02-04,2018-02-04,4439,05108923,7790264151220
4674674898599,2013-10-13,2013-10-12,2673,43773749,8902478045151
2205056690177,2011-04-18,2011-04-17,3648,59855613,5113367009861
3624595051444,2022-05-20,2022-05-22,1000,84173874,4886633119014
6433644863894,2022-01-08,2022-01-10,3503,06715861,4046347986337
1372016110936,2016-07-21,2016-07-23,1607,15710192,9873826017047
5589184531890,2019-10-08,2019-10-10,1419,52929465,2150075511463
7701154595048,2019-12-28,2019-12-28,3648,07935664,0916374307631
2684135134731,2019-07-09,2019-07-10,2855,90996238,9557797111996
3999191810116,2018-04-01,2018-04-02,2778,27308516,6755952533680
5126831393427,2019-08-10,2019-08-09,4571,72349526,0551863623979
0879576832496,2015-02-28,2015-03-02,2321,12839827,6875056892787
2134172073819,2013-10-16,2013-10-15,1169,55328975,2761953729230
4648107917560,2020-03-18,2020-03-18,2292,33194660,7346704443402
6403643826800,2014-03-01,2014-02-28,4694,30187580,3980075296119
6178930657688,2021-05-25,2021-05-26,3853,63864045,5709420192146
5596420206207,2015-12-07,2015-12-07,2794,30400061,9396169670361
1716059263271,2013-09-05,2013-09-05,1223,44976545,6850972397950
8360322057123,2021-05-31,2021-05-30,1435,24575898,9682720470144
9797698673548,2020-10-24,2020-10-26,3092,08853974,5795063081626
3302863754678,2014-11-22,2014-11-22,4966,50179404,1021480069355
9757939243060,2020-05-26,2020-05-27,3981,90619731,3034287697421
1774163274699,2014-03-19,2014-03-17,2509,96513996,3461327963695
4658673733532,2013-01-26,2013-01-27,3871,53767882,4514163987338
9038286444325,2012-08-12,2012-08-14,2462,61304376,6938892459597
1533969513797,2014-09-02,2014-09-01,1112,81088706,0420419151450
2337034724106,2022-04-04,2022-04-05,2164,12468676,3713845062054
6819247025479,2017-01-13,2017-01-13,3297,94792942,4791833020766
4934050540826,2017-05-11,2017-05-09,1299,34387986,2414767080324
1578637917590,2012-02-24,2012-02-22,1562,05200184,7203781396253
2889212785428,2016-01-05,2016-01-06,4063,74190553,8642253291389
2067671218781,2015-01-15,2015-01-15,1970,00506540,6357886927728
7173806914253,2015-03-02,2015-03-01,1336,64585406,2722947305298
0026779008078,2018-09-28,2018-09-30,4823,43351879,4134441546394
6670753844516,2015-11-16,2015-11-16,4849,40483504,5340104947746
8746312499447,2018-02-01,2018-02-02,1378,76204753,8816479168422
5148420788469,2017-04-16,2017-04-14,4947,06682491,0384049669924
2623822580680,2015-05-22,2015-05-21,2140,37134495,0500855879436
1057298458272,2018-07-15,2018-07-17,2710,24519175,0808565350710
4017128858242,2014-02-13,2014-02-13,4053,01897135,5907550874813
6267954649363,2013-01-15,2013-01-15,3515,28847137,3372793193847
2429612068365,2017-05-04,2017-05-04,2581,27829370,5491551801836
9321518121447,2022-02-28,2022-03-02,1352,79242394,0109847492921
1167107495715,2014-07-05,2014-07-05,1672,50576722,8232564018760
1979417034269,2011-05-02,2011-05-04,1157,53539595,4978143094704
8109982488409,2018-10-01,2018-09-29,1947,66865636,6984231533695
1370711842831,2022-11-27,2022-11-25,4473,09088634,3050501529378
4969287794476,2022-12-13,2022-12-12,3988,13622381,3359859955571
4502470669474,2017-08-07,2017-08-07,4461,10042304,6542177329033
0746098880727,2022-09-28,2022-09-27,2419,48134392,7382661763948
9024818231143,2015-09-24,2015-09-23,3078,37001124,1900036864531
3829613453198,2020-07-16,2020-07-18,4732,49400823,0639284827111
5118439105649,2020-06-06,2020-06-04,1714,00774574,7619144703314
4177792319347,2013-11-27,2013-11-29,1780,13646677,9115102565805
4147606091301,2014-05-26,2014-05-26,2821,01001556,3384988649039
1223426277620,2012-08-26,2012-08-25,2931,54614444,2742693834361
0887258859778,2013-07-15,2013-07-16,4876,98994762,1295222840506
0546951448091,2021-01-25,2021-01-23,1646,07510854,4342813455568
1244181313316,2016-04-16,2016-04-14,3128,59386551,0494649593663
7871825328296,2013-12-02,2013-12-02,1264,61828056,3348875903697
7285723030241,2020-01-16,2020-01-18,2278,36444816,1932319148977
6178006886929,2011-05-01,2011-05-01,2960,32064766,7190307893993
5087698641499,2011-04-05,2011-04-06,4417,73495468,0606341986555
9182857380175,2016-09-16,2016-09-16,3499,97223191,5558733856890
9863019057318,2014-06-13,2014-06-13,4975,74412792,7808287749406
7093493917804,2019-11-03,2019-11-03,1795,05797769,2869838788768
7048552207488,2018-12-10,2018-12-10,1288,35420057,0683453606793
8558250329164,2011-03-16,2011-03-17,3402,24305402,6389638354094
8055541069063,2020-02-21,2020-02-21,3681,62629447,1896332199326
6723883340158,2018-03-21,2018-03-22,1580,89564530,0613397575329
5294993915358,2019-10-22,2019-10-20,4110,57647289,8378014846467
8821900597849,2012-02-27,2012-02-25,4502,76981425,0608218004270
2522604260690,2019-04-30,2019-04-29,2374,41851760,1884137071244
8879361520050,2013-03-04,2013-03-02,4029,78329218,2517337707031
1651897786615,2018-08-14,2018-08-16,3161,45590108,3807958932868
0503291311324,2011-03-25,2011-03-24,2743,08443038,0852017198290
6845959041599,2017-12-26,2017-12-26,4453,44924874,5214033834036
1222110269835,2019-01-26,2019-01-25,3438,89225929,4384692991591
3385590842085,2020-11-25,2020-11-26,1774,08699732,6063234070977
4039794922263,2017-01-30,2017-01-28,4555,33031941,7886356553291
4927469100972,2021-11-20,2021-11-20,3755,52136078,6747938908131
6688319757545,2020-02-27,2020-02-25,2616,04358015,0784505569858
8939120649955,2016-07-25,2016-07-23,1732,62159180,5529830299170
9417373252744,2014-09-14,2014-09-14,4297,06579418,7861543129749
9405676622364,2020-03-01,2020-03-01,2928,01785418,3354733907196
8686389937773,2011-01-10,2011-01-09,2283,97274988,7544275132125
3128829237296,2016-01-28,2016-01-29,1549,83504167,4791132223189
9642486443493,2013-06-13,2013-06-14,3818,45678981,4165901097712
3232784732021,2016-08-03,2016-08-05,3958,38278907,6711884274206
4840868452285,2017-12-29,2017-12-31,3743,84386359,5998328979090
9279040338010,2014-11-22,2014-11-22,2639,73876601,7169349591679
5031778577505,2014-10-30,2014-10-30,3249,25567076,7613163196423
9244846567773,2015-05-05,2015-05-07,3005,00115643,6084861059326
8755344887252,2016-07-10,2016-07-11,4364,77180193,8347883076138
4581819977869,2015-07-08,2015-07-09,2874,49750621,8732295365039
6144326666367,2014-09-27,2014-09-26,3859,94214291,9357669122798
7452892093852,2011-06-21,2011-06-19,1484,28346975,9096694776896
0730154545132,2017-10-24,2017-10-25,2217,80672425,5254114108755
8348938980004,2014-04-03,2014-04-04,1935,00568531,5273361557024
6524999218580,2017-02-22,2017-02-22,2294,29038657,5754001046301
9416683825556,2012-03-05,2012-03-05,4552,57121475,0768663987310
0781168062474,2012-12-12,2012-12-13,1689,19141442,3849249429657
9870380516177,2016-08-31,2016-08-31,4365,21077258,4040892904648
5317696263417,2021-09-17,2021-09-19,1873,87644395,3116442472613
2430415507005,2018-03-19,2018-03-21,1944,01463569,8336123957030
7272268609421,2020-10-13,2020-10-12,4030,34232972,2357350156207
5922322847307,2012-01-27,2012-01-27,4722,09074965,2140894465993
7234903864398,2021-04-26,2021-04-24,1274,83580055,3056405460571
1067204785453,2016-12-03,2016-12-03,3400,23513495,2497428340074
6479934075493,2019-02-27,2019-03-01,1386,92578982,9846617745153
7302325117849,2011-07-01,2011-07-01,2013,44336745,8379151724755
5657365354412,2020-12-16,2020-12-17,3450,32476996,5067065534425
6893316437370,2011-01-04,2011-01-04,3056,22697103,6797709972144
6207687151375,2011-05-01,2011-04-29,4969,46097200,9444304401711
