SiteID,Street Num,Street Name,State,ZipCode,Unit,Site Name,Property_type
1589559873802,202,Dickerson Grove,NJ,77359,B,Scott and Sons,residential
0290181351309,875,Thomas Branch,FL,58781,A,Mclaughlin Inc,residential
8027527059139,974,Sarah Squares,RI,21437,B,"Davis, Avery and Glass",commerical
6572735036165,5377,Tammy Bridge,OR,15445,B,"Harris, Lyons and Bell",residential
4898144193384,2441,Derek Fort,DE,93154,A,Martin-Bishop,commerical
5626355754112,7161,Lee Cape,WA,57953,C,Parker-Rodriguez,commerical
7551276778368,547,Christine Shores,ID,79159,A,Gonzalez PLC,commerical
8930111017791,4213,Nicholas Road,AL,58577,A,Rodriguez-Campbell,commerical
7594553021832,1223,Ethan Place,ND,04195,A,"Martinez, Payne and Sweeney",commerical
7334094199528,1934,Perry Parkways,WI,52907,A,Patterson-Hughes,residential
3108840129657,25939,Heather Islands,CA,52863,A,"Evans, Thomas and Chandler",residential
2983164211889,874,Christopher Route,MO,87605,A,Vang-Webb,residential
8630111067696,79707,Lopez Shoal,OR,25904,C,Hart and Sons,residential
5746234450420,34648,James Falls,WV,04330,A,"Jones, Thompson and Gray",commerical
5388673112134,79661,Dominique Forks,CT,00815,C,Castro-Fernandez,residential
2988802254655,43956,James Turnpike,GA,05102,A,Kelley LLC,commerical
2183398430210,08287,Mooney Turnpike,VT,35700,B,Clark-Sims,residential
5465550220141,43823,Zimmerman Bypass,DC,12886,C,Chavez and Sons,residential
5315766475319,50945,Gardner Ports,NH,47550,A,Romero-Sellers,commerical
9363241252876,68439,Thomas Spring,GA,14494,A,"Andersen, Nelson and Mcknight",commerical
4962607975425,7036,Haley Creek,AL,28975,B,"Rodriguez, Evans and Townsend",commerical
9457065239387,668,Heather Plaza,CA,67925,B,Weeks LLC,commerical
4807483119825,82555,Fleming Loop,PA,05025,A,Park-Harper,commerical
8526774593576,52607,Payne View,MO,86784,A,Hamilton-Gallegos,residential
7302176639323,780,James Flat,VT,92346,C,Allen-Harris,commerical
3294828081717,7333,Chase Greens,KS,93024,B,"Gomez, Davis and Daniels",residential
7948878030961,0846,Jones Spur,VT,43221,A,Herrera Group,residential
0272848228421,9544,Johnson Path,ND,97380,A,"Phillips, Ingram and Dougherty",residential
0462930222103,71439,Mark Trafficway,CT,32031,C,Greer and Sons,commerical
3851877537307,4865,Jonathan Plaza,KY,03293,C,Martinez LLC,commerical
1477042054442,15712,Jason Islands,WA,65767,B,Smith-Rogers,residential
3381630412904,176,Cameron Estate,ID,58297,A,Long PLC,commerical
1526884846385,671,Barbara Trace,OK,73512,B,Freeman and Sons,commerical
0497029582547,716,Livingston Shoal,MI,02291,B,Valenzuela Ltd,residential
9198749834701,0055,Duran Manors,SD,15801,B,Dunn LLC,residential
5097836269539,32195,Elizabeth Wall,ND,62475,A,"Grant, Riggs and Peterson",commerical
6522962459909,02623,Jenna Dale,NJ,66146,A,Edwards-Campbell,residential
8451556196969,6783,Smith Avenue,RI,40968,B,"Jones, Gomez and Garcia",residential
3611249828194,43691,Brent Coves,UT,48234,B,Mason Ltd,commerical
5607372552486,893,Wilson Meadow,NV,13202,B,"Hill, Phillips and Kelly",commerical
7265778967976,049,Martinez Radial,MD,41611,B,"Mcdonald, Walton and Meyers",commerical
5569363356520,956,Carol Shore,TN,13067,A,"Palmer, Hardy and Baker",commerical
6097879706076,4784,George Junctions,MD,90939,B,"Patel, Sandoval and Nelson",commerical
8478464882951,33912,Short Island,MD,40677,A,"Green, Bailey and Morrow",residential
3040592347395,072,Andrea Ville,CT,06827,B,Bowen LLC,commerical
8335818494980,47663,Johnson Harbor,MD,46421,A,Barber LLC,residential
0516562201705,472,Brandon Drive,ND,27068,B,Gaines-Romero,residential
9461188997734,6442,Mejia Cove,IN,43394,B,"Perez, Garcia and Boyle",residential
3842510943715,087,Sellers Rapids,IA,39464,A,Fowler-Moses,residential
9032779970056,01836,Susan Via,MN,11104,B,"Taylor, Reynolds and Wong",residential
4896461573711,6471,Castillo Estate,MS,19059,B,"Cole, Taylor and Riley",residential
3703956075401,005,Robin Parkway,KS,22675,C,Munoz and Sons,commerical
9497993692694,38369,Gibbs Extensions,PA,46280,C,Collins PLC,commerical
7899025322005,057,Michelle Squares,AR,65880,A,Hall-Stevens,commerical
1184876628397,308,Phillips Cove,MI,02346,C,"Garcia, Robertson and Sheppard",residential
3437840748392,08188,Stout Shore,VT,09275,B,Allen-Jensen,commerical
5319851154165,65066,Barker Extensions,NH,65843,B,Arroyo-Hernandez,residential
5752297875186,77487,John Ranch,MO,31790,A,Manning-Wright,commerical
3153733550049,295,Alexandra Harbor,IL,99757,A,"House, Brown and Sanchez",residential
9036364846344,8994,Joseph Unions,MS,52521,A,Watkins LLC,residential
8156646340320,434,Flores Rapids,LA,03509,C,"Lewis, Paul and Williamson",residential
4783586633225,1249,Jenkins Plaza,OH,17934,C,"Morales, Vasquez and Schmidt",commerical
1029816704697,58210,Mitchell Shoal,OH,31030,A,Mcmillan and Sons,commerical
9530305233397,1131,Brown Drives,NJ,52426,A,Serrano Ltd,residential
1066576928130,92638,Alexis Fords,AR,96434,A,Jackson Group,commerical
1500205403716,3107,Dana Valleys,ID,01942,C,Hawkins Inc,residential
1877912534331,96866,Grimes Stream,WV,89698,A,"Howard, Daniels and Flores",commerical
2868582319129,887,Thomas Path,VA,47221,A,"Doyle, Martin and Baird",commerical
4823671891069,49613,Bond Mount,ND,27886,A,"Ferguson, Watson and Robinson",commerical
3695941546808,9343,Smith Unions,DC,82578,B,Martin-Bass,residential
1423892330809,3629,Sullivan Extensions,AK,24682,A,Wyatt-Beard,commerical
6517706397135,4054,Holly Alley,AK,12065,C,Rivera-Johnson,commerical
2354367365707,26682,Bell Flat,MS,14731,B,"Quinn, Miller and Travis",commerical
1288150861088,51549,Belinda Falls,AK,50129,B,Williams PLC,commerical
0767421132238,636,Price Gardens,NC,18313,C,Hunt-Williams,residential
3253500669209,6731,William Dam,OH,26845,C,Houston PLC,residential
5810557081026,19665,Harper Shore,CO,47942,A,Brown-Chase,residential
6714081567317,24715,Hutchinson Streets,KS,07040,A,"Walker, Cox and Crawford",commerical
8982585638507,54249,Barbara Village,MS,25658,A,"Thomas, Garza and Anderson",commerical
8983284908298,67399,Lopez Ridge,NV,45553,B,Morris-Miller,commerical
6512643731813,140,Compton Unions,KS,92453,C,"Nguyen, Hawkins and Russell",residential
0314932820811,709,Phillip Groves,IL,62029,C,Collins-Douglas,commerical
4663022741519,1327,Calderon Fork,GA,92116,B,"Smith, Mcmahon and Nelson",residential
6403359620983,277,Anthony Coves,LA,98949,B,"Lee, Simpson and Wilcox",commerical
5622428494961,5257,Wall Springs,WA,06222,A,Rivers-Krause,commerical
1438743664705,227,Brett Springs,DC,31440,A,"Stanley, Barr and Johnson",residential
3706468225470,2909,Gonzales Pike,AK,47481,C,Miller-Smith,residential
0705677481281,186,Marcus Bridge,ME,64504,B,"Gaines, Brown and Smith",residential
8345214718665,70825,Bennett Unions,NV,77494,A,Mccullough-Williams,commerical
6209221157591,6573,Santana Gardens,UT,67762,B,"Rodriguez, Davila and Lang",commerical
7843031073857,5050,Reese Port,MO,67526,B,"Ritter, Smith and Lopez",residential
8712578703666,16771,Atkinson Way,VA,75942,B,"Green, Paul and Ayers",commerical
1809639858018,965,Grant Coves,WV,47949,B,Davis-Brown,commerical
9794637900710,76940,Christopher Circle,ID,90831,C,Murphy PLC,commerical
1442045244244,5023,Mclean Gardens,NY,84857,A,Walker-Barnes,commerical
9585834298300,25090,Peter Brooks,NE,50813,A,Weber Ltd,residential
6416273802861,83961,Aaron Gardens,ND,54723,A,Carr-Harrison,commerical
2008176250371,8499,Kelly Lodge,NY,08994,B,White-Yates,residential
2902829900982,06925,Jeffrey Extensions,UT,02035,A,Miller LLC,residential
7083726482254,2277,Emily Manors,NH,81768,A,Ruiz LLC,residential
4214890930231,603,Jenny Point,FL,77323,C,Edwards-Robbins,residential
4473783178000,0120,Nicole Islands,SD,62966,C,Nelson-Reynolds,residential
5492620756255,1172,Ramirez Park,OR,90861,C,"Frey, Larson and Bolton",residential
6839195104880,799,Johnson Courts,KS,38040,C,"Ramirez, Barnett and Fernandez",residential
4930697816485,64631,Kimberly Isle,PA,20462,C,"Murphy, Hurst and Charles",commerical
7785817016521,2096,Pope Court,RI,50147,C,"Burke, Terry and Gates",residential
1883333089954,2787,Oneill Pike,TN,41361,B,"Boyer, Thomas and Chavez",commerical
9856806321525,88669,Ball Roads,CA,93459,C,"Carson, Maxwell and Johnson",residential
4381784611993,731,Jacob Path,KS,72357,B,Williams-Weaver,commerical
2192680613002,4362,Matthew Islands,IL,49255,C,Johnson-Taylor,commerical
2026966699162,113,Derek Glen,OH,06348,C,Baker and Sons,commerical
9322058528741,0269,Le Coves,AK,28774,C,"Matthews, Lin and Hill",residential
4018778315758,58403,Olson Throughway,IN,73727,A,Graves-Jones,residential
7382862989536,75222,Shane Lakes,WI,77347,A,Davis-Boone,commerical
6966780239013,328,William Bypass,IA,33915,C,Harris-Lewis,commerical
6324411657399,31118,Brock Estate,WI,60429,C,Avila Ltd,commerical
1013189172870,414,Cameron Parks,FL,18878,C,Bailey PLC,residential
4823900280732,41665,Hernandez Isle,MO,11869,A,"Walls, Rogers and Fleming",commerical
5115723132114,381,Stephanie Shoal,OR,84124,B,Thompson-Reyes,commerical
9108201330696,9225,Kelley Stream,ME,57458,A,"Ingram, Hess and Benton",commerical
4466056097436,140,Torres Mills,ND,42872,A,Thomas PLC,residential
5423666201942,99821,Sandra Locks,ME,06889,C,Howard and Sons,residential
5565748926760,6195,Freeman Trail,NC,65498,B,"Fox, Dillon and Torres",residential
6416440575468,3595,Cynthia Mews,OH,35108,B,Jones LLC,commerical
0025136127193,0671,Andrea Forge,TN,82708,B,Boyd LLC,commerical
4686509971261,094,John Trail,AL,33539,A,Hicks Inc,commerical
3272677792350,61939,Greer Road,SD,65792,A,"Smith, Wilkins and Hernandez",commerical
6041635037102,054,Steve Meadow,TX,42481,B,Williams-Butler,residential
1024398987315,1531,Nicole Terrace,TN,90189,B,Smith Inc,residential
3920635010410,4558,Rebecca Lake,WY,79718,A,Conner and Sons,commerical
9958241784061,19038,Perez Island,MD,69858,A,"Brown, Gonzalez and Klein",commerical
7287404227117,8228,Evans Unions,FL,51892,A,Dillon PLC,commerical
4844275242422,493,Michael Drive,LA,67752,B,York and Sons,residential
1463452767935,900,Lewis Pike,NJ,31679,A,Monroe PLC,residential
4254445289667,4720,James Summit,IN,00550,B,"Brooks, Brown and Martin",residential
8603400442337,1557,Baker Mews,SD,27698,C,Anderson-Hall,residential
2758279222255,68792,Jane Court,HI,00562,C,Taylor and Sons,commerical
9736384562056,85175,Browning Forest,ME,44531,B,Santos Ltd,residential
2000348666386,17840,Davis Centers,ND,03338,C,Carrillo-Morton,residential
8230846576663,13230,Travis Landing,ME,78948,B,"Cruz, Hartman and Bauer",residential
3165399749804,2552,Jennifer Junction,LA,17985,C,Jefferson Inc,residential
9043766306062,1613,Orozco Mountains,IN,71455,C,"Bryant, Rice and Dean",residential
1260064468737,304,Green Ways,OR,59961,A,Shaffer Inc,commerical
3316967320523,15859,Griffin Neck,MN,01781,B,Landry-Berry,residential
1330610448848,4044,Jackson Mews,IA,37125,C,Rodriguez Group,residential
2520723999958,3829,Corey Mission,IA,39766,A,"Jackson, Crawford and Le",residential
5263146503995,135,Smith Port,OH,78098,C,"Roberson, Schmidt and Martin",residential
1391942162109,43590,Glenn Manors,MO,37595,B,Schmidt Inc,commerical
4880481793839,49451,Gray Fords,AK,09546,B,Wallace Ltd,residential
9175390499947,90257,Matthew Mill,MS,92894,A,Brown-Black,commerical
6402826548119,419,Brandon Square,CO,41723,A,Blackburn Inc,commerical
8384380308829,710,Jenkins Prairie,MI,28501,B,Clark-Bartlett,residential
6257552394505,05905,Kristie Shoals,NH,75433,C,"Martinez, Barton and Baldwin",residential
7810195511273,51906,Michelle Club,KY,82547,A,Lopez and Sons,residential
7651791187291,63951,Zachary Lakes,DC,27552,B,Gonzalez Group,commerical
6271770404327,7395,Brown Oval,AK,86952,B,Austin-Lamb,residential
3734132024074,58570,Henderson Run,NH,86302,A,Taylor Group,residential
8084758246714,59297,Judy Village,NJ,82459,A,Gallagher LLC,residential
6349415943316,174,Gomez Valleys,WI,67003,B,Lloyd-Hamilton,commerical
4678376099544,77478,Sarah Burg,VA,77420,A,Mcguire-Villegas,residential
6750924182330,32976,Mary Island,CO,91481,A,Murray LLC,commerical
3792116056060,3663,Moore Pine,TN,59016,B,Elliott-Powers,residential
7672599199217,97258,Beck Green,WY,42324,A,Williams LLC,residential
1949032517300,8788,Kelley Summit,RI,53491,C,Gonzales-Harris,commerical
9867148405347,0767,Li Lock,MA,87010,C,Chan Ltd,residential
3913508985304,00802,Bryan Plain,CO,42323,A,Stone Ltd,residential
9084301812730,84141,Elliott Camp,NV,17762,C,Marshall-Charles,commerical
0439547160296,910,Frank Heights,NV,72803,C,Martin and Sons,commerical
1761540325327,5742,Peterson Cape,GA,28116,A,"Thompson, Mcintyre and Allen",residential
5806868276183,860,Elizabeth Keys,IA,31952,B,Whitaker LLC,commerical
6955185328149,326,Williams Plains,LA,16903,A,Ross Group,residential
4925110828152,221,Robinson Landing,IN,55287,A,"Daniels, Yates and Weber",commerical
8944555763329,626,Wong Extension,OK,44627,C,Martinez LLC,residential
5664500175160,352,Michelle Isle,MN,70524,A,"Glenn, Jensen and Palmer",residential
9226658274063,8985,Lopez Prairie,CA,11948,C,"Saunders, Haynes and Garcia",residential
8637294670743,21427,Grant Hill,UT,94929,B,Hancock LLC,commerical
6914388213690,693,Wendy Station,WY,53210,A,Pacheco LLC,commerical
4703346856855,2651,Jennifer Forge,VT,70428,C,Adams Inc,residential
8280200838708,596,Rogers Ramp,NH,47416,B,"Smith, Warren and Scott",residential
3703496980432,110,Obrien Points,NE,62897,C,Simon-Moody,residential
1608171066154,138,Lopez Union,NY,11858,A,"Cruz, Webb and Wolf",commerical
1041916275891,547,Deborah Keys,RI,47177,A,Rivera-Phelps,residential
6185299544351,716,Janice Mountain,CT,75370,B,Scott-Wallace,residential
0568600142433,1707,Parks Plains,TX,29617,A,Turner Inc,commerical
8049772042650,8788,Jeffrey Mews,CA,49005,B,Chung PLC,residential
2932751050776,0365,Sheila Overpass,AR,49451,C,"Mcknight, Vargas and Wiggins",residential
4864960578728,30645,Michelle Falls,IN,96917,A,"Robertson, Greene and Shepherd",residential
3299891493856,36529,Moreno Falls,IA,82541,C,Ramirez-Webb,commerical
1538187161768,10666,Smith Ridges,NH,96790,C,Cruz LLC,residential
1973619606088,7343,Wesley Points,NY,20636,B,"Lewis, Lopez and Collier",commerical
7175798450191,4450,Natalie Mall,DE,56014,B,Johnson Ltd,residential
1659026722688,49009,Randall Path,SD,17446,B,Jones and Sons,residential
8797614664989,3441,Renee Hollow,NJ,29883,B,Wright-Williams,commerical
3229044132684,8390,Coleman Drive,KS,09832,B,Jones-Ramos,residential
8902862636743,987,Patrick Forest,RI,66439,A,Hughes Inc,residential
5076772682688,701,Johnson Trail,MD,39558,B,Williams-Cruz,commerical
4656142537346,48740,Tony Flats,MO,08430,A,"Richards, Stevenson and Bell",residential
6757901532805,554,Cassandra Motorway,SD,73337,A,Sherman-Taylor,commerical
3957898707245,07252,Andrew Plains,VT,45769,A,"Lutz, Perez and Cohen",commerical
9475730935235,1711,Brown Neck,OH,18631,A,Hudson-Mullins,residential
0859890921236,78760,John View,UT,33080,A,Mckee Group,commerical
9084200428322,89529,Baker Light,MN,59724,C,Clark Ltd,commerical
3559927037349,931,Kramer Mills,ME,14570,C,"Strong, Gordon and Orozco",commerical
8684762056462,814,Smith Walk,NY,79541,C,Medina Group,commerical
2979411693263,10138,Steven Shoal,OK,03793,C,Palmer PLC,residential
4118739372803,90001,Zachary Walks,KY,56854,C,"Lara, Vargas and Obrien",residential
4503689252679,05783,Carroll Creek,IL,29959,A,Jones Ltd,commerical
8797555534259,534,Contreras Throughway,DC,13276,C,"Russell, Shaw and Frost",commerical
9451450622648,90926,Baker Via,RI,86642,A,Pearson Inc,commerical
3604177894355,49695,Anna Burg,WA,18307,C,Johnson-White,residential
8400179971057,530,Mason Points,NY,43874,C,Hicks Inc,residential
1102195715024,805,Chandler Streets,GA,68425,C,Lucero-Smith,residential
7092204986054,42645,Stephenson Track,ID,77299,B,Harmon-Sandoval,commerical
5631055172623,30827,Byrd Island,MI,78482,A,Dixon-Aguirre,residential
8853738815291,04911,Shari Harbors,UT,26367,C,"Tanner, Phillips and Parker",commerical
0700358268342,15950,Young Walks,NV,01988,A,"Norris, Martin and Estrada",commerical
1093911667386,819,Hunt Spur,DE,65065,A,"Elliott, Hall and Brown",residential
3723946516608,251,Elizabeth Dale,NV,52769,C,"Perkins, Hardin and Neal",commerical
7275756136539,501,Lisa Village,NC,37834,C,Cooper-Miller,commerical
8329402703954,81783,Lawrence Fields,TN,05584,B,Ward and Sons,commerical
0272832766847,506,Joseph Path,ID,21752,B,Walls Inc,commerical
4755624733617,9951,Thompson Light,MD,61610,B,Newman-Hill,residential
5751588818109,2226,Fleming Lakes,NM,51884,B,Figueroa-Thomas,commerical
6274673005967,3514,Tracy Walk,IA,42715,A,Taylor-Hill,residential
5619356222315,85871,Oneill Center,MD,33995,C,Merritt Ltd,residential
3617469789710,490,Russell Land,WY,48268,A,Cook PLC,commerical
7106352532336,85903,Garcia Flats,FL,04858,C,Garrison PLC,residential
3863250390348,4587,Harris Keys,HI,44465,B,"Miller, Contreras and Gomez",commerical
8233985640561,6254,Tara Valleys,CT,69158,C,Silva Ltd,residential
1053071580215,65056,Lopez Prairie,TN,37498,C,"Fletcher, Blankenship and Jacobs",residential
3721275359408,42631,West Mountains,WY,50890,B,Harrison-Bryan,commerical
3311449268010,2385,Carter Motorway,TN,48516,B,"Chang, Brown and Schmidt",commerical
1561502896403,7075,Laurie Parks,FL,17154,B,Lara PLC,commerical
0913571855859,8254,York Lakes,MT,34632,C,Yu Group,residential
3000785060555,841,Flores Loop,WA,39889,C,"Medina, Johnson and Colon",residential
5263957833465,44946,Garrett Forest,IA,76477,C,"Williams, Spencer and Mills",commerical
1673143270983,59486,Samantha Overpass,MO,60731,B,Thompson-Marshall,commerical
8910784540635,659,Paige Drive,MD,23001,B,Craig Inc,residential
2936322263992,962,Rodriguez Forks,CA,72812,A,"Mcneil, Dunlap and Carr",residential
7462986770910,9142,Walker Motorway,MO,55599,B,Williams-Mathis,residential
2262670144424,7907,Wallace Field,VA,47322,B,White Group,commerical
1748167283414,294,Jennifer Hill,NV,96282,A,Williams Ltd,commerical
7284260084519,655,Conner Orchard,OH,91021,A,Rivera PLC,commerical
9764665903380,80992,Aguilar Estates,TX,67094,B,Smith Group,commerical
4196626960395,785,Linda Pike,NC,18969,A,"Daniels, Mendoza and Luna",commerical
5184661528013,9740,Brown Fort,OR,37157,B,Caldwell-Beck,residential
5285123284567,674,Ross Valleys,WI,22527,B,Golden Ltd,residential
6219379782996,8970,Raymond Branch,TN,51570,B,"Sosa, Vang and Hughes",residential
1800423043092,6299,Taylor Hills,MO,04698,B,Cannon LLC,residential
6511090748870,6863,Johnson Creek,GA,98266,C,"Briggs, Golden and Barnett",commerical
6452705233001,62654,Peter Pines,NH,27937,A,Armstrong LLC,commerical
3037929265507,61044,Moore Loop,IL,91191,B,Lam-Watkins,commerical
1027992419596,9748,Brown Mountains,MT,14266,B,Garcia-Sosa,residential
7412672077922,044,Veronica Brooks,ID,54186,B,Powell Inc,commerical
1091387928932,1674,Barbara Manors,MO,20526,A,Brooks-Briggs,residential
8006244686217,2773,Jeffery Corner,SD,89795,C,Kemp Ltd,residential
3491307328763,0731,Ronald Crossing,NE,87533,C,Rice PLC,commerical
2981238472334,6626,Wallace Ford,SC,39825,C,Woodward Group,residential
4377130577396,0971,David Stravenue,NY,05131,B,Walker-Parker,commerical
6698416355315,5709,Soto Avenue,LA,47181,C,Medina Ltd,residential
4616873278253,49723,West Harbor,KY,56536,C,Keller-Mckinney,residential
1742447440177,223,Holmes Brooks,UT,64338,A,"Watkins, Stein and Adams",residential
5152045813987,08287,Levi Branch,ID,84927,A,Carey PLC,commerical
6730940279344,5879,Collins Valleys,IA,93433,C,"Baker, Bright and West",residential
7790264151220,3453,Stafford Road,NM,86864,B,"Higgins, Jordan and Williams",residential
8902478045151,38086,Rodriguez Green,OK,55416,B,"Ramsey, Trujillo and Williams",commerical
5113367009861,42148,Elizabeth Crossroad,IN,84245,A,"Smith, Harvey and Olsen",commerical
4886633119014,35311,Gregory Avenue,VA,27872,C,"Miller, Pearson and Carroll",residential
4046347986337,4314,Hall Expressway,PA,31963,C,Valdez-Allen,residential
9873826017047,066,Mora Fort,ME,03440,B,"Anderson, Rose and Jackson",residential
2150075511463,5364,Mitchell Ports,NV,49480,B,"Brown, Pearson and Lee",residential
0916374307631,43681,Trujillo Tunnel,MI,15261,B,"Deleon, Lewis and Reyes",residential
9557797111996,8417,King Inlet,GA,41234,A,"Gonzalez, Dixon and Johnson",commerical
6755952533680,039,Tiffany Parks,OK,89046,C,Vasquez-Hill,residential
0551863623979,40828,Cantu Mall,CT,48063,A,"Garcia, Burns and Johnson",residential
6875056892787,71480,Jeffrey Pass,NE,71680,B,Carroll LLC,commerical
2761953729230,24978,Swanson Burgs,VT,57932,B,"Reed, Garcia and Carter",commerical
7346704443402,324,Jennifer Inlet,MT,32709,A,Thompson Inc,residential
3980075296119,603,Jason Street,IL,70271,B,Perez-Bryan,commerical
5709420192146,79964,Ariel Stream,NJ,48372,B,Case-Wong,commerical
9396169670361,58728,Smith Avenue,DE,81839,A,"Benson, Bell and Lee",residential
6850972397950,2780,Bobby Shoal,NH,36609,C,"Robinson, Lopez and Ball",commerical
9682720470144,182,Maria Stream,WA,90697,C,Flowers LLC,commerical
5795063081626,315,Moore Grove,OK,80106,B,Norris-Lane,commerical
1021480069355,31572,Mueller Ports,TX,76434,B,White-Tran,commerical
3034287697421,430,Melanie Heights,UT,46283,C,Moore-Martinez,residential
3461327963695,70678,Torres Lakes,WV,45819,A,Nguyen PLC,residential
4514163987338,319,Ann Corner,VT,62878,B,"Atkins, Holland and Greene",commerical
6938892459597,9648,Melissa Court,NY,02791,B,Carpenter-Mendoza,commerical
0420419151450,21562,Michael Circle,MN,87971,B,Wall-Love,commerical
3713845062054,280,Lauren Islands,DE,41425,A,Brown and Sons,residential
4791833020766,4695,Morris Passage,DC,06413,C,Carr-Castillo,commerical
2414767080324,5141,Julia Cliffs,MA,26595,B,"Mcbride, Hill and Griffith",residential
7203781396253,9940,Reed Ranch,MO,49931,C,"Nunez, Smith and Harris",residential
8642253291389,124,Morgan Grove,ID,73857,A,"Jones, Holland and Walker",commerical
6357886927728,9195,Candice Loop,LA,63925,A,"Webb, Sandoval and Freeman",commerical
2722947305298,543,Bridget Pines,NH,19578,A,Olson-Collins,residential
4134441546394,45189,Jeanette Hill,CO,59337,A,Smith-Rhodes,residential
5340104947746,1305,Joseph Run,WY,13484,B,Hernandez-Paul,residential
8816479168422,9712,Brooks Springs,NH,29598,A,"Stokes, Schneider and Aguilar",commerical
0384049669924,7081,Angela Passage,CO,16112,B,Elliott-Hampton,residential
0500855879436,538,Fernandez Mews,DC,90013,C,Taylor Ltd,commerical
0808565350710,47293,Bernard Ferry,NY,54766,B,Baker-Anderson,commerical
5907550874813,51400,George Field,ND,88986,A,Arroyo Group,residential
3372793193847,74363,Stephanie Square,WI,59813,C,"Martinez, Lowe and Ball",commerical
5491551801836,87240,Pruitt Center,OH,21775,C,Atkins LLC,commerical
0109847492921,1131,Tracy Run,WI,44088,C,Cameron-Baldwin,commerical
8232564018760,3385,Wilkerson Motorway,MT,06584,C,Cabrera-Mcguire,commerical
4978143094704,50389,Shirley Harbors,RI,82556,C,"Williams, Palmer and Reilly",commerical
6984231533695,745,Strong Brooks,KS,61253,A,"Parker, Oconnor and Mullins",commerical
3050501529378,47269,Mitchell Lodge,ND,34256,A,"Johnson, Smith and Miller",residential
3359859955571,50597,James Shore,SD,95603,A,Harris LLC,residential
6542177329033,23663,Scott Streets,NY,38983,C,"Goodwin, Mclaughlin and Collins",residential
7382661763948,0387,Barbara Fall,SD,82357,C,Hodge Inc,residential
1900036864531,03856,Alvarez Mission,VT,86170,C,"Spencer, Espinoza and Glass",commerical
0639284827111,5510,Larson Fords,AZ,24036,B,"Jones, Stewart and Olson",commerical
7619144703314,26869,Hall Rapids,UT,48761,A,Patrick-Baker,commerical
9115102565805,11716,Marks Passage,WY,70541,A,"Nguyen, Simmons and Solis",commerical
3384988649039,76327,Patel Key,MN,42633,A,Fuentes-Hill,commerical
2742693834361,427,Jennifer Crescent,NY,71386,A,"Herrera, Lucas and Mendez",commerical
1295222840506,421,John Rapid,NH,76949,A,"Davis, Sanchez and Lucero",commerical
4342813455568,0117,Kelsey Greens,WA,26768,A,"Fowler, George and Davenport",residential
0494649593663,00952,Williams Avenue,NY,40379,C,"Deleon, Moore and Townsend",commerical
3348875903697,2470,Melissa Key,VA,54996,B,Morrison Inc,commerical
1932319148977,1608,Maddox Courts,NC,69512,C,Wyatt-Phillips,residential
7190307893993,6999,Vaughn Parks,ND,24459,A,"Johnson, Maxwell and Wilcox",residential
0606341986555,6413,Schultz Gateway,KS,46792,A,"Conley, Vincent and Miller",commerical
5558733856890,99939,Washington Via,CA,63262,A,Moore-Harris,commerical
7808287749406,9667,Lopez Locks,WY,24843,B,Mason LLC,commerical
2869838788768,636,Carol Mountains,MT,92251,B,"Richards, Bennett and Vang",commerical
0683453606793,496,Elizabeth Ridge,NJ,47983,C,Jones-Sullivan,commerical
6389638354094,77105,Christopher Port,MN,43328,B,Franklin-Evans,residential
1896332199326,33042,Christopher Lights,KY,47266,A,Rojas-Vasquez,commerical
0613397575329,0602,Gomez Causeway,TX,18574,B,Wilson Ltd,commerical
8378014846467,718,Linda Villages,NM,31141,C,"Taylor, Salazar and Sullivan",residential
0608218004270,01660,James Mission,MS,05366,B,Brooks-Mason,residential
1884137071244,474,Caleb Mountains,NV,99194,C,Osborn-Jones,residential
2517337707031,6806,Briggs Fort,OK,88310,C,Johnson Ltd,residential
3807958932868,1428,Garcia Spur,NJ,03673,A,Chavez-Zuniga,residential
0852017198290,16808,Ryan Drive,CA,70403,C,"Spears, Perry and King",commerical
5214033834036,33530,Angela Drive,VT,76922,C,King PLC,residential
4384692991591,70302,Simmons Brook,IA,35686,A,"Floyd, King and Sims",commerical
6063234070977,091,Derrick Landing,DC,26625,B,Hubbard PLC,residential
7886356553291,830,Nicholas Street,NY,37795,A,"Freeman, Smith and Welch",commerical
6747938908131,403,Monroe Canyon,WI,44765,A,Maldonado-Turner,commerical
0784505569858,2484,Justin Island,SC,86904,C,Banks-Harding,commerical
5529830299170,239,Michael Lane,MT,22544,A,"Howard, Miller and Miller",commerical
7861543129749,774,Adam Camp,RI,35078,A,Bailey-Hill,commerical
3354733907196,804,Guzman Road,MD,15009,B,Gordon-Mcmillan,residential
7544275132125,732,Brown Village,NH,18549,A,Crawford PLC,residential
4791132223189,405,Bailey Meadow,AL,11624,C,Collins-Garza,commerical
4165901097712,9821,Adrian Locks,OH,63448,B,"Luna, Rowe and Turner",commerical
6711884274206,6633,Gregory Parkway,NE,44614,A,Bush Ltd,commerical
5998328979090,282,Brooke Fork,TX,73384,C,Richardson LLC,residential
7169349591679,820,Gonzalez Way,CT,42651,B,Snow-Allen,residential
7613163196423,53945,Orozco Stravenue,KY,34102,C,Koch and Sons,residential
6084861059326,29238,Kevin Street,NH,92522,A,Carlson LLC,residential
8347883076138,184,Sanchez Row,RI,47247,B,"Mccullough, Smith and Elliott",residential
8732295365039,553,Jillian Road,KS,79898,C,Robinson Group,residential
