BidID,Cost,ReceivedByEmployeeID
3174488744170,15217,73409106
5785950534670,74966,15129284
2472504319625,11092,03638620
0692342593137,67088,17408967
0179634368487,77562,09845503
2380033946710,39212,02737942
3674096965979,78504,52651281
1465052756678,95405,28501473
7183685627526,34067,98621972
2715633460296,58436,69378911
2675714264987,80661,99079130
6429230911940,68643,87725841
5434131849309,12027,40812151
4008744974546,11748,16566361
3417319333823,36663,48432771
0466373907481,43962,02562896
4904800228212,78833,24283915
4512232994720,68503,80602095
0470144999568,88926,62604468
6933783408296,12117,97809630
5733845031438,37547,15761545
4446443957192,34261,30174917
9647133701742,42149,95099712
2299887786598,85562,34782354
9817829199942,75279,93763578
2961653273266,89197,18244274
8798683480562,44409,08521903
7236266061292,70514,43084029
1953882756420,85643,69736124
0775743584239,97309,92367968
5423182185269,15231,37454586
5329083604208,52303,14524400
2253734477329,29090,94527438
6036688432264,66498,64731452
6976462444888,20150,10927335
3966590372385,70560,46454447
7607059771900,81917,62237864
1143172741155,47080,42926214
6660336473660,86934,79828703
0831074885817,29771,31528320
2463262901788,55570,25132311
6559191867496,27547,09487321
0437231762436,98995,54110052
4227643171478,28657,72595787
1641930730705,28022,89554272
7907643714475,30233,64795232
1151538946717,46750,00405553
0973492071820,30504,92608696
6932923499507,55764,88187464
8917317992022,78849,08901521
8238207611534,55997,80745044
9358304552390,15438,41626559
0831897475875,38869,87143058
3698878418972,31136,23151482
0496853559213,62061,49360721
1161721456862,49580,66795957
6271787353861,28451,88043746
0895079353184,50668,98720781
9369050610920,65213,87935868
8674955635840,66234,97933724
2721120594733,91824,11827061
1444582636902,86340,00890120
5289710556600,74362,24999816
6149373690273,73202,22340542
4747615845096,32698,52266805
0354500109139,44117,87493344
7884968960810,28430,97266778
3181177940164,87138,96651520
7855746543877,98645,15303837
6139927651881,91390,16883024
2073193573154,98665,33922997
0928795539430,64475,75312473
2605340659826,79973,59106586
0929750328786,47964,58444528
1294072605327,28221,21092770
9612864947240,93327,96944714
3814963208062,35699,28102557
5229050481682,61405,40110660
8286884637064,73321,76369766
1099840809095,67098,05243877
2328259997734,64965,36461158
0483278399302,94515,97881124
1483646057116,51819,09115064
2537790700202,72129,91621733
7963301122624,49573,28012030
2759290756651,45835,42473046
0444471219200,94285,28998013
8320781629392,64255,69115615
3538229868578,38309,01670288
0372908986732,94937,31241441
1050048827090,39718,22794840
3594036537830,33579,51485016
2181875229876,70425,10313497
5402565025743,84402,28598374
3705504945938,25427,53581495
9616097583657,95151,55772914
7216561744991,45993,17542937
5710502684893,10964,36540167
6589379114647,38945,44276294
6829933812856,93681,95667737
3085594144856,94745,21722783
4022347029342,80548,27207994
9723057598894,83479,90640230
0921361907947,57742,16434110
2562482248588,29572,56723212
5683393744765,64682,49940268
8214713752817,20827,70828030
2158994429784,35934,55036306
7784641320958,35440,75079659
0239270792883,52231,69581991
8036239172432,23280,31769297
7614185390127,96271,36207299
6272120506487,82097,41579107
1889873274676,71154,80375210
1753470065275,49841,97546757
4458369276165,17539,06404246
0075052018716,87273,71424293
3772785377819,71732,50236503
9726923728203,45878,28881025
3479395361879,50027,74347179
8114093547709,58297,68417222
1235524532044,75069,03079225
4216515064857,37724,60127129
5935387467847,35845,29264360
4328406443099,11392,93452403
8097495015697,29737,87132830
6962200703164,26543,74081042
7219092438346,83141,99513580
9776840725359,97584,32733594
4694975065568,87545,82006266
0072146021638,83331,56767612
5630946996645,51605,32600322
3242486136751,86593,41603215
4760944446796,87590,62870498
3129845562898,11026,45748264
0689203489005,89815,31848114
8507818072073,82655,51981570
9892900230226,17705,18830705
6473638648175,57322,45795442
2727704161858,76159,59495048
0349597788428,41466,14957864
1259677637982,12089,41516539
2107376066680,15600,04988908
7080116133574,81258,75641863
4917883566171,60986,88151953
0992668241980,92878,34394892
3578589151583,78164,82505097
2915667524630,68683,56554694
2577274123028,50630,44681975
5158475351389,58159,37582746
6069505408470,67450,39863041
2306341608492,22212,91321909
5163037056442,59283,54243545
6406790212151,73719,33232003
3252234421374,57676,63552201
7533504105467,62731,89485224
2873027809172,82492,18138962
1003994472678,22050,47187801
8896887600134,97894,96286586
7270120796449,42932,41784075
5106562201178,12707,14946646
0286017363462,31158,97598688
6806710316776,93103,25710250
1271533874348,11253,88663906
9847722684986,71760,27152379
1944952558402,64869,25420647
7046411637339,51486,44864392
6454119260031,51659,28377603
3781883074056,58160,39574619
3000599466932,89654,64850672
6316575530649,95747,46501356
4986360494702,43258,37720346
1436531132498,41421,63875232
6252142465924,44527,19375205
8102239503023,69072,18908770
7020037249350,29709,67209835
4023258659680,25327,00048286
3921678637633,39859,19804668
4024138207274,23934,84078629
7723200133110,94810,42215875
9383814875219,36224,09670785
5474473487746,42810,12352821
8387164762695,66314,14852039
0346883495589,94186,73277873
4027417967166,11471,45254789
9384483425293,40375,64271736
2228602790763,31221,00191593
7832023020443,67025,73193623
7583447191928,28688,18189001
3180403915556,34178,62537063
7045507276346,58556,78192447
5088207413590,15569,63896718
5836597761049,25700,05851775
8376356423629,26532,99597894
7177951109861,96774,44805180
8619636821914,76079,40933535
6152468375566,79455,39947383
2825203114525,32731,44601973
7072814139064,78171,73198284
9646275949586,35807,75967154
1880407615255,77408,70173512
2531320071176,53662,74142729
0231293519799,58855,37899578
6116686610106,32790,41011652
1009663950461,92862,63945911
3927592035395,54235,79208093
3479126267265,90606,40993577
7558785804618,79612,25806274
3043618616376,26697,00742870
9673930718409,88188,77355362
5109317857101,30820,33783925
6361744280108,45410,85355323
8530803943140,30715,03195543
4243631882522,83621,47333543
4740429923448,69226,92944343
9279092876102,16227,68643225
0697002202800,96586,15669285
0138481457867,87519,38159305
7732957045720,77598,23862166
2744816433659,61732,25949742
3059316354953,98487,49624816
5416516056281,34726,99206208
9418041390133,84567,17985635
1660818738404,94772,46122155
5080784983251,45380,98754779
7229691723170,80388,20460860
3883888440574,40908,58946404
6631902342901,63882,65298336
5156953082879,34773,58686614
8629033372117,24080,86550581
6138984170946,38404,86122337
9257205935861,96172,22120069
4277325976532,94710,90600883
3751784136832,86838,01579963
5587431895474,22203,05802883
2019862993519,59234,96921623
1702036178744,46843,40330228
3335639348870,78797,89574478
9214062432537,47918,25120295
5339215094036,65292,70146912
6879622436788,98791,96747407
9663896739907,47056,82183561
6826383125949,96088,61974616
2271075969624,51762,62535304
3197395172300,96548,67786695
7020411280931,99883,98839032
9907458893066,98766,23943032
1716840297263,45810,68702014
3556803356655,98601,25778953
4333741867264,20661,83575631
5704048999351,84764,98035977
9580613352808,71023,03922729
8430184274461,76044,16976306
8197107713864,54657,91749963
4070069050526,13039,78469860
9108854931226,64590,68256289
2772529750763,12594,45077722
5689113487691,48604,50701223
3368714781804,71642,85444782
1602511262909,35063,85954038
0510980311152,33499,24300810
7447583575212,27670,10037225
7612517301148,98112,92671706
8159167626607,88999,57142708
9244500377717,81509,15958907
0224159863464,35189,33686318
3602330989047,49806,18550474
5097160239536,49951,95086811
6804272785993,68301,16152434
3018621490589,47385,37581824
4903576340982,99377,24219013
7483985760085,23646,80494997
3604633092486,71391,52164804
2142555582421,68638,49700992
7309687544030,15858,83537677
3215201969217,38079,99449858
0154101755069,53074,51628932
1025115681813,66067,06632618
2707803230891,72581,34718117
0644069218923,74342,78486560
4076946852474,24909,52335778
3501144815460,14310,25871593
1976282010152,99037,99562328
9847675643689,50273,21510212
1199956874557,78551,99498788
6841454167079,85264,20539757
7189969309942,52979,64923772
4672740684411,44359,25050837
8303605234620,92673,56602616
9973536489025,71265,95202518
2498357590257,99433,66844648
0725218911855,38741,41416945
2504442363290,10138,28924333
2859998393131,32071,48572828
0147679587224,42710,41191583
7635920483645,47286,07681349
7154588829331,29181,18381665
6751971641597,86957,79658867
7205600145806,34724,15951793
5341277863277,81204,11714743
4224851109453,31719,48984546
2466340707784,76123,22850447
5577300631524,68220,82499471
1111178596116,51366,83557507
4160951410511,49433,94278149
2833733516856,48221,48265744
8638876515384,70800,94759495
0674756936717,14469,24327831
5058776216120,80259,12190997
8093655129365,54639,34370445
4760379278962,61265,83854279
1684017870734,24066,81700615
7438411831518,59124,62522632
3509493824614,86813,35388685
4277116382894,87044,00397650
5846786959881,56241,66454663
6097501254128,48873,26522890
2176974835608,59474,08607577
9756661234926,12006,90162169
9574447816834,85091,80367567
7983429539913,95662,09151598
1919192793302,46804,76486746
2050356516555,32035,25315875
3218563192576,57447,81175628
4253307870418,21076,84004376
0206574292975,62897,85885127
2356867156007,32522,54519497
6650199445423,53059,92476271
6429976452516,57107,80999959
0872015787142,26892,55103893
8937156007909,83306,88372754
2583654794924,93296,08232847
4256123730362,85998,12254408
8065280403578,18948,25152456
7734831364897,91781,65291788
7793229963456,93496,13694548
4163386957286,91468,26604763
0617458252778,70125,14720987
1759063826599,28524,23682825
7678067776317,45717,39165152
7430810996744,77330,40178288
7193775482034,95652,53244291
2569742352825,92846,82779184
2044565224424,29130,12864676
7113207181182,25350,60054500
6821781293641,35927,53941466
3669965645984,42993,84508072
8670793215831,79003,15723437
6212239997851,48668,20852610
8269325311464,48049,64665924
0691457732226,17389,18053951
8469531881670,95453,05585373
5946232816802,75731,70852844
7113435477583,61681,70651799
0346395583873,68764,96066485
2026901728117,70291,19248660
8842302479816,34728,31350730
4242438029666,59216,61524842
3705450349460,23551,76123863
2148865448433,67088,46129659
0827173560120,17693,74014965
4992826339685,97703,89285947
3954402465066,14875,50983643
3804989830040,76831,71779782
7586408591133,23479,62798877
7599847650460,39936,80140474
9913962565313,95001,63502879
1020236099141,50146,53980861
3167088036288,15962,77004222
7742326653586,93331,97795254
6441408641909,64638,13681326
6443207397261,72673,99261207
8416645389295,91761,18384376
3857072444587,23063,92875142
3761193394662,90232,38888533
8483310178089,90453,80223023
7914110447644,80273,83947322
8952559743568,51017,82671570
1758310834110,36061,65622629
5153950548377,95269,73709725
6165375658257,89262,60537058
2388757316260,18904,30904767
4727266708346,43748,52993664
1837349485330,11838,98663064
9288826109447,20820,76609695
5344263471722,62172,26701851
7739474718854,90837,66104759
1817868729160,93576,45273612
0029062111103,69046,32841329
2887601294735,53583,91477170
6431869979567,63535,51732103
3542005145890,64120,26089119
4974570904470,86119,47067158
4879882733001,10975,48625463
7371446017604,22249,39651082
2212207508458,29518,16017870
0084267744648,62537,18140736
8648478686238,55274,24622318
7559464460637,99708,28762904
2646571648487,15204,98765683
2289211492578,90905,55978309
1241210949294,29217,38746925
0222430827082,68118,65340141
8262455414739,11472,47045712
6151296355856,58058,88665917
7298586119893,22573,87089752
8698027167572,38133,35982753
5204059530098,11257,42934516
3913893932198,84393,75475512
4609480751318,11409,44657734
5849851329824,45870,97883005
8292113257118,85214,14262388
2081507913992,68681,53494733
2681253671674,70662,27585924
9418485166042,91562,83356629
5263766399275,12420,11593942
7373867113132,20559,41192955
6832494972396,97105,50131990
6397777302173,56926,59131779
7062383619944,46943,04994640
1959852258529,54509,19194905
4159543401020,69815,77166838
1289128304484,68218,58718100
9445619755094,13033,24088749
8894567851180,36894,04001607
3620512090152,20503,30359734
5360265687121,24223,58220986
8245570726512,33105,95529240
5344955068063,12504,37498948
1322194608848,29839,05514465
9115664098056,32218,67206933
6632503954067,74087,84803429
4007615803343,89780,12732685
2462923864097,50439,07098260
9856862430087,45419,34577301
0747813431705,76711,38651540
8993865398493,61662,59683599
3172880481679,74743,71853345
2144730909757,16786,78810877
9738146090142,73312,82556983
1180363262822,84426,43104949
3456672241543,27733,39691903
1771875106621,42595,52040405
3009157413333,53878,82517717
1268396690567,76989,06918828
3207334016555,69632,35019268
3529758473098,60350,41499658
8976082056650,96067,58342374
5977346910216,67757,16221499
1116219799877,31511,17754521
5638876223787,77199,94484977
0335944410272,45856,63404272
9680015241653,87949,93015912
0985747533618,92958,73787884
6554870970030,80719,11160359
0355758144415,81059,90671838
0209725244618,39926,30588837
9678740823879,70279,12373048
5441756124049,41262,63974737
2185860534365,28630,13128678
1143915499732,71544,35379843
3615092248017,91648,60032263
8346019613469,77762,78972872
5272314191643,89524,87158717
9822610292146,60124,91949660
9320948410787,30015,58569108
0510121809180,46649,94711691
5543346945604,30950,53572851
6088580128851,81539,55665056
3374179033099,12893,61295230
8139290758796,62005,93898232
7525229777326,38696,84747310
0044537194337,84160,78590274
9628593411068,25105,23900189
1084764412179,15554,94409529
9008930746044,78341,77458506
6020455171715,25206,39842022
4855795162282,25251,89793725
0802503672223,52221,35503613
6634187316445,22570,16941625
0238643809449,38759,96172117
4234208853106,26707,79549752
9513456355392,44003,08506658
1680316701090,66786,53109354
7857236855651,11362,06282233
4581337785885,89463,32351279
9221216115239,77830,28822820
3020827929114,65328,78023222
9842061125527,23929,56204148
4404050162781,20113,46999535
5707494296722,10440,61108684
3733564565797,98250,13272791
5389374701245,99871,44794514
8738568156250,71746,60332707
9456872579211,95388,89931790
5633791194921,85316,84909947
2728158117484,75624,88176062
4930275559117,90773,92478596
9831100568746,78560,54792623
8599745824894,50948,64724652
5373960604874,36738,97694229
4486326588846,16787,96824511
8855943711023,95840,40926254
6874271563021,77912,31199483
2696308192011,35097,25374575
4804373761621,30362,49328059
6198649898288,20799,65039700
8975227339177,60411,49302578
5463795679243,20067,24181556
9316201099127,76954,26432069
6179253608319,22856,94243796
5152419702312,22691,47496996
8881777624789,33077,20989064
3896336747651,59470,44946203
6191581641547,21467,20299873
4225599818973,82542,36162017
9697155464644,43545,33930305
4053366687145,90460,19836898
9438960514830,46067,34936276
4742526576091,41592,71155081
2798941964496,63916,57699868
1373366106679,92979,14648151
6127162377031,69293,31890175
1405746628461,56011,63744644
7867356885131,95135,13000059
4968427602442,51569,80193586
9909071142019,39319,67466900
0100197519917,85246,70917406
3063490200586,57675,27750834
2247628140246,19634,60818379
5910364999702,20197,93696128
5164648665801,73244,19021003
0138283964785,37058,55875981
1645560522204,97914,27078860
6829709935178,95391,49227130
1385083870009,72861,01414776
9140545738097,51730,92500792
0199114185380,89383,25838190
7943076971030,42197,21729584
5225267305988,18383,95559216
2147325175902,92913,13369866
5703089484178,65479,03132616
2251169624318,63095,74828272
9592697019225,50913,41665015
5147717551397,39405,37409081
6995720707350,39737,56504200
1663464459730,13344,84401861
7836734153391,97412,42990505
1402666712508,47698,89245828
9277857862667,40130,49122138
6431289604629,52410,03191040
4910893814355,42883,58936153
7753369799063,68325,41471876
3469631309321,15586,28152897
0608714466831,69109,72871027
5441636062218,78421,32820737
7802602130429,58943,01309591
6869030380919,72395,19430331
0177890432492,95645,57194172
7259995370930,65414,21152092
3310378524662,67527,57778426
2676074719988,20105,53972729
2267195893604,52566,49187151
8250836598277,64986,76222894
2542426936511,55817,04139089
2020230407729,42111,71417653
5905507199507,11456,70663297
6598238461952,64128,69111914
4815499168461,94508,31172301
6878505137217,65551,00307871
1242620078758,11948,79329392
9270518804082,89696,95624617
4356544150548,17065,27049945
3788092599899,79754,63138672
6856455393501,43308,53476937
9947524808853,30902,19667034
6166760367891,13145,65999714
2939122246219,75535,88093925
7862198205352,38474,84262264
1940988847282,43883,84572172
8970637632412,66196,10124376
4934082752105,95000,56405880
0000348626986,58658,25904222
3359748360547,49692,07252761
4393035000487,41795,51826765
2063071782037,40733,16127333
8043399056267,33378,11079828
1559434038442,40143,37029982
0017987184890,23270,56529586
9617352958456,57681,23793620
1232696348039,56289,37442682
6189817571744,43150,64093376
0533174718209,99730,57653440
8209125713433,10727,53933355
3196833138212,66430,60338440
6813756900791,55156,49305524
2429116461440,51972,89283301
2505823119031,49127,93738514
2865997300780,36385,87165883
9963452597829,98366,53217981
0086673062941,95841,60116420
1876674066081,78236,41270974
1742067514821,17352,89874448
1148728513026,28936,88763569
5673463785736,85820,94939941
4296141516593,40713,29611140
5218471783734,59135,99250027
4518957221608,52031,49920239
9920123402752,26084,43730582
0016907921072,41204,46152879
2549521168861,20081,82815110
0066627667682,34714,35843542
3042791274403,68119,26150796
8791720926436,10108,49217674
4990257422754,65477,26221809
5946004245403,21346,05479894
4734584692035,17602,09786158
9487059464174,18206,22742445
0819548815850,93399,10796283
0319507551404,45172,08662224
0748142251958,84373,81089222
4731920369453,13023,94035674
6538844611051,81864,62914499
1560140892594,77839,17786638
2669087497646,17552,94177831
2046366736076,40617,38202568
7233453752087,80914,59760344
8598344722976,10368,15850201
5524351896655,59418,35165002
1402327312795,71218,11695318
2364403328542,58596,53523761
2581320536953,82341,92676152
9930685087809,54123,98230921
6527637685683,60345,83106316
1289721006907,37201,43066124
3387007192721,17186,19688527
5856899279769,37701,08044464
4238944502366,68626,80351528
4349784261341,78561,19156903
2257992987736,15924,48256766
0434631944905,67235,06939373
7606152188677,40102,71418551
1134457338986,25117,55051934
0822425892110,48142,68693091
9073791616522,55336,98734238
3149963963940,19386,09065277
8617385567657,68965,29385782
2953635075333,85609,82681678
0975704538237,95451,81816361
6557816766711,89890,08313713
7094523716398,73402,09473553
6488405076891,68816,48185028
5208612290603,50895,01621419
7101859948758,53814,07235276
9736670020505,35944,24564670
6807292517223,84079,72191002
3947672963264,17587,26101415
0142363252716,89302,75810511
7148407495531,19162,66796848
6452828617498,23377,87101188
0176214364341,58144,36109760
7390636509538,18007,07957482
5813393166476,72816,66627937
8156240207272,58088,30062535
6996376565851,19211,35639145
2904301373116,87722,02081144
3831264638107,96647,29812851
8534937759363,11803,16570054
7901070682475,13923,25447897
7256604097301,90631,62881883
4919582387859,76088,33565071
9110579381439,91112,34473580
2684895360814,45102,57450865
7668808387698,17966,66696155
5186123313304,52614,19813981
9468109940930,40383,95876696
4026329881300,49806,09189751
1950257020254,10780,04906186
2768281535939,23386,48096959
5105327625686,57790,75491130
7920795912919,11487,78273597
7951269008654,71526,39904270
5163544831358,33607,94987867
5204515297206,65056,67678273
0201599663694,95568,98508068
8537780443656,70786,85565272
5031002716847,92100,51316617
2976178185871,54244,53738950
6171240168097,28263,69242564
5795560324875,40290,11379331
6015987556437,23482,47363182
6529204045302,62309,58824108
9928291005485,64797,70338591
2906501026472,79425,86570206
1469892918616,17271,74925223
1109856347259,82891,61977730
5995942674752,79653,59832171
4483618301343,25854,63210507
7505690593342,64833,48757362
3438740151251,96450,30919761
0618657774702,27660,18928877
8100024321197,90226,49453843
7787998015102,43664,68899813
7049544926837,68891,53104137
2804212987962,50526,12182350
0804785460543,55701,25517460
4841336226803,62323,96094556
5499752634901,97226,92523548
6987562803550,95890,16063075
6768104414027,81003,11609360
5916634279024,22720,73760993
4205833473489,26821,59042167
8667901272046,31794,40376714
7982842786287,15415,64872759
2954164293526,20474,34396940
4383760583713,16964,63732931
9995046115928,73101,32298611
4514769401559,29896,80305613
2726918309315,80598,38741944
2020709617376,30905,27876299
8454105047613,36057,52217517
3860529930113,16866,89340363
6421374202823,90933,81695751
9505879245763,70695,19331270
0108444952920,55243,26244990
6055487104295,84310,29178407
5774663205663,93991,51636739
9805745578620,79039,73243670
5570305448555,76911,29455423
5861770438364,35000,41863947
4279531067998,66711,78542266
1688633497191,47513,73577782
7833364175403,43153,77586346
9734666758777,85694,15901460
1754925994997,85568,81363810
2449142014861,59991,37896249
2649856515320,42052,21244247
0513947349991,82315,42481690
4706961524024,12017,86799133
9154113400101,96613,00233774
1691120784483,35226,85445918
2851949204954,36196,10189290
7455989021301,11019,83080791
1569577785592,38661,11116783
1656286185758,37227,63622140
9982736020655,26409,69327650
8318696765403,53549,32910247
1434567322180,55681,51385064
7335567810162,96562,13997649
9471181775536,20452,90093470
2099470541357,82801,49347364
6315728376813,96329,27949764
0679567492711,50984,38166556
3263390051183,31243,95850726
1791525901802,71330,80350590
3041056498110,57365,50036424
7822715666240,63578,52052859
7263505031198,16568,89954034
6475674348385,97832,76437052
8759362533276,46950,25950014
2537123254068,86035,83565977
1719816938627,48148,81032891
5272812390395,73836,13148669
2440787910563,27593,15963574
6102707149335,56535,80658672
5784666740672,82047,21720468
0936447562484,66617,13785727
0022357163948,26280,04575238
5642880894574,70074,35155829
1259046131561,92448,21078934
2743850619654,18635,86198295
8940291468351,44529,42551010
6845602025662,35283,44979294
0032604327146,70645,83259128
5471530073447,23906,75423803
2485392070370,66544,59234470
3449435593843,88316,31086653
4151108540403,51676,51027407
9850934199070,83670,93124591
4503087494329,65290,40467184
5858691821313,29847,18460766
7410743734613,53815,28852797
2863965501948,40337,39195722
6667608005956,26547,55151467
6303439210588,14413,71580357
2367511688072,27955,78270053
2621834719623,18112,50304714
6692457741816,77125,06857608
2254974986381,51659,72429280
7784089292831,56146,11168980
1604602771253,94874,06108243
4953931035947,66245,74485260
8561433272461,12177,57037974
2274774631267,14493,38183560
0994586766545,26180,98411429
5255901182880,15255,55191883
3245204646372,64248,04734796
5300514435578,29487,81493166
2517366833800,90463,23976665
8896764642035,98680,03333532
9354121496527,92857,07517273
7388934889438,43016,48771269
1197673526209,68603,85288447
4469086836617,74725,24918268
7585261982522,88728,12716197
1975749550507,67197,20509422
2362326679383,74959,87506341
9094983940935,13143,04849421
0732398787859,19825,64542652
6602227234806,91777,27021972
6642775260735,61266,35615118
0481658348346,31614,20769307
1514716728619,32452,78854321
4280090236602,72858,09106871
9074396881346,24559,79633215
2358232109328,12557,21547454
7957715157280,16404,19431079
0389239921264,37896,67672882
1977826328382,76113,22205063
7262918476206,53237,65647646
8383166299290,32302,48105675
2976588237856,79274,09646001
5396912335176,73327,54359024
1944871303664,18792,26826639
4843639696383,11508,97442813
9166574002596,57207,10474556
7511484994790,88604,38722271
0516485722868,28293,47147140
1874513244157,22537,12115969
8069108293952,94130,59906964
9734019669934,14336,51853099
9363064912544,28598,51610722
5214638797033,14134,58994818
8579393607940,61682,85248748
6192112649278,85694,55043625
4196042526663,90881,79003629
2207344201102,87499,58972304
2389699745354,81119,01173529
3356475806843,35997,36587056
9736896690001,96960,42326335
4530982211973,72074,95320687
7417512357493,10272,17435680
2656172257339,30569,16599901
3206202688436,97862,27506943
9011166744739,99935,49996371
0659992767301,94569,94836141
1434345742537,30954,60310545
7875167708921,13545,91729507
5829125364751,39472,21031915
9225601990081,89845,19317694
0580800082654,28737,13426866
9962458274505,90029,11364016
9980772705574,88767,24817257
5311896281653,92585,09287686
3557215103943,73379,08103499
3398425979436,13599,31545440
7451338459108,60020,66386032
8250426849581,16050,32102468
0104048305728,44818,55871860
0871807824508,98598,96549568
6448908684818,88449,38096709
8034993009117,66748,96341117
9317261978964,61378,83467936
6920929343535,47790,30678316
4540856178127,86862,92440609
4381982089914,66257,76726637
1666842572878,56038,98211517
1360876352849,40248,44049317
7276133665734,83855,15203830
1013289755089,75178,42895718
7829730180935,49817,95562957
1625597674411,99501,32623604
8943173573815,82161,76119699
5184294222487,33133,04658955
7077710506422,70067,78635920
0210673807886,62193,64407241
8695985939234,59448,03471975
8608103843009,21239,64819532
1949139847980,76687,82355586
2601435511932,69398,59862611
5316441289986,19838,63398182
1639684784921,69544,06164386
7770432287050,24045,62929509
0757898198233,59502,12867486
4904764095219,65840,64264189
1407909323565,60049,01355918
3905649499260,47483,96339855
2289521314300,98574,72352106
4485376187900,70898,45293337
1530944785071,66259,03888575
0268653637572,22875,30009653
9848596490185,66164,32073119
1771319601712,78366,04098416
3136592509892,15257,27287033
2871178672195,24663,35866336
6133809659552,85081,74136544
1370089504171,81710,34464786
2697127877875,37204,05896486
2072207614685,82649,36610051
0605628585771,10738,43372607
3343045822464,71738,67174720
9867941709550,59121,78246591
8808258359169,19430,02558912
6430122135429,27849,13401825
8776123795766,39195,01858525
5055777695671,24452,78664241
3542717549375,61741,63277401
3399137011827,57070,37980030
9051658565015,17619,29888740
2486521482125,79129,75040840
6677529808741,80081,43462681
9747703835348,27275,54779129
5147138799897,67009,50867110
7017323460810,93308,19782669
5865296289158,46388,37676858
0761519163241,33513,83781391
5957219316086,10402,00345965
6282165695312,98617,84106124
2034121351466,51032,45188725
2791998065567,50296,92845008
7814147579908,57917,31269032
7138870758523,70146,41920701
8236168616094,66527,11639589
7344703266626,43724,22937063
8596061623064,86338,86635196
4737651883107,95475,27762639
7186313530915,29520,09249592
9318416052317,33254,77232243
5138446217081,44540,35970569
6009228177680,85087,31907149
8505149791168,75761,01533286
8343696304253,77604,72988725
4983914520559,66918,64698557
3397317105700,17491,77566072
4642424116873,19193,09358645
6412940168483,67496,18721492
8342373501701,24237,08856746
2223085842909,16598,38936135
2803840907489,17891,37489342
1753069792131,72496,02033846
2179359296322,41922,52316333
7737317126354,66827,21662676
9794489924087,13358,99455385
2794918341161,17430,75449032
2975779396600,91403,96762394
9312323150920,95532,00400077
5283458103683,96021,35713753
9834631956082,13076,17662031
6283240636688,71596,78498754
2022757521872,44795,71263649
8211264194110,13515,47290174
3768400858023,13056,92411340
6281119209605,49781,37672775
1952744556420,40960,44311049
7725726054733,26815,15867780
3462647976181,71787,97316091
9467815045106,76402,74810147
7762909946638,43939,70770278
6035657809267,52141,97592464
4409521610792,83822,26011950
2225667134129,99095,34272954
9120299322889,97458,13000059
5517685629600,35289,00625876
4455720165977,33897,16976955
9333220555991,45347,96173589
0496265197430,35232,57553238
2688904830473,57485,52164989
9956477921380,90492,49628692
4583703189440,36040,19288574
1705230606785,57780,27406717
3525860204230,84555,90913594
1464888232936,23522,52827334
9563910907704,65185,37749149
0911877332388,36451,74456642
7966500432556,63025,45059834
7011175356109,42306,17779722
6288459662930,70232,50866199
4703658214763,63894,74281350
9701395791597,98494,33427508
9563000776654,63878,35256687
2281447261522,35172,27795194
8809584856100,10259,60835055
8962108653309,64256,71170206
5063879848758,99571,47708693
2745273090188,12490,63214338
6227537943950,73267,98862122
1566097268635,80902,17765572
7588581448785,52345,73961154
2591203961871,88167,72133897
9340276798463,75724,93877527
8909731196889,67313,42113485
4160558299984,60476,91023087
9975390661289,92979,40951560
0470811802122,24845,22389664
4831049658091,14340,41919200
2978730740337,56302,55912662
1856999476147,43549,63034516
6584041014607,10445,06305468
3719695420327,10045,39360427
6167836552173,26341,69469985
1735702094925,42376,34011164
6374534060477,48410,72052792
2730487059113,88712,86948999
5796249457266,11263,44836078
9541270028925,30221,95915098
1817804998087,21846,15677518
1317722618239,80306,76507991
5862427802200,66037,17346658
4063799166971,10642,31603294
8632814525091,74664,10602904
7363622838721,63143,41636053
2135340569905,51623,69388569
9716866611137,86047,68855260
0324843332860,42776,95380124
9435250379933,50663,79862967
1723881368425,77886,28699309
5203527083395,88847,10922927
5658564695962,37486,24203975
9158477832066,16139,78493377
9238641287059,49978,98819041
8995323583090,53473,53824431
1222353234348,58279,70030846
1093159290032,86636,41203910
2416290987996,32649,65694947
0089799006844,55163,08847003
5218490703072,70197,08250445
0355288391686,11973,44496340
1349283598422,73425,56146592
7374198407990,23351,61468825
0425262450255,85042,71926018
4264213130978,39268,29340569
9676625726079,91963,44618056
9747785559873,98520,20412357
7397345935139,87624,64245102
0809822601965,44684,09217089
7643607230741,15223,69191831
3015119541266,14778,80677796
0890787753936,97853,18385595
1474790243043,50444,77952165
5068255959165,54115,23061200
8319966231901,42151,90036934
3568904978513,56606,20516734
4453047371828,39039,89791417
5343084467891,99550,70050776
9672198011352,97650,90384998
2088411636696,40644,33094533
2145529694502,39651,67899692
7309585621673,13314,77849724
2535853056839,19019,57650807
9698018969306,38233,68371098
6043722355694,58923,93669733
7802406046377,42209,80108283
4088970253639,92647,23172463
8541974565291,51268,57544403
0046978771801,82110,78554979
2515282054002,90098,51131555
0467849466280,91026,50602322
5908656351970,62498,42868262
3101992912955,76286,35687566
5454705002879,82262,60413215
2649917108263,20398,17104876
3768029737297,52373,64716794
6733424546314,28609,99491130
4424319900381,30315,38786921
3304979881705,35846,12917211
0639982687437,27662,79366335
1662580561129,23227,51613006
6425590905520,86217,06491581
5274477576794,56945,83295157
3608086272358,59184,67401628
7623572565406,49905,43619474
0159648709230,90685,21746055
9384240453903,90536,86610940
9401987922445,57231,33293387
4383030145160,50181,04441519
